run=weak-q_lq_0p9_ls_0p1_lb_0p7 mode=weak-q noise=0.20 train=4200 valid=600 test=1200
epoch=1 loss_total=0.941578 loss_rec=0.725487 valid_auc=0.592935 valid_rmse=0.499598 q_change=2 q_delta=0.059522 q_grad=0.000130
epoch=2 loss_total=0.913817 loss_rec=0.704301 valid_auc=0.609877 valid_rmse=0.498409 q_change=8 q_delta=0.097561 q_grad=0.000129
epoch=3 loss_total=0.900939 loss_rec=0.694872 valid_auc=0.634475 valid_rmse=0.495548 q_change=11 q_delta=0.123998 q_grad=0.000157
epoch=4 loss_total=0.883518 loss_rec=0.679141 valid_auc=0.657054 valid_rmse=0.489114 q_change=11 q_delta=0.142850 q_grad=0.000231
epoch=5 loss_total=0.861283 loss_rec=0.656982 valid_auc=0.666931 valid_rmse=0.480000 q_change=14 q_delta=0.155817 q_grad=0.000424
epoch=6 loss_total=0.834504 loss_rec=0.629885 valid_auc=0.674922 valid_rmse=0.475840 q_change=11 q_delta=0.167157 q_grad=0.000691
epoch=7 loss_total=0.819597 loss_rec=0.615334 valid_auc=0.680781 valid_rmse=0.475381 q_change=10 q_delta=0.176306 q_grad=0.000808
epoch=8 loss_total=0.814292 loss_rec=0.610483 valid_auc=0.679732 valid_rmse=0.476170 q_change=10 q_delta=0.186308 q_grad=0.000910
epoch=9 loss_total=0.807823 loss_rec=0.604461 valid_auc=0.682656 valid_rmse=0.474682 q_change=11 q_delta=0.195369 q_grad=0.000947
epoch=10 loss_total=0.810664 loss_rec=0.607821 valid_auc=0.682958 valid_rmse=0.476268 q_change=10 q_delta=0.204874 q_grad=0.000940
epoch=11 loss_total=0.807870 loss_rec=0.605328 valid_auc=0.682634 valid_rmse=0.474804 q_change=11 q_delta=0.213249 q_grad=0.000999
epoch=12 loss_total=0.798031 loss_rec=0.595806 valid_auc=0.682913 valid_rmse=0.476345 q_change=11 q_delta=0.221051 q_grad=0.001016
epoch=13 loss_total=0.793621 loss_rec=0.591759 valid_auc=0.683047 valid_rmse=0.475296 q_change=10 q_delta=0.229978 q_grad=0.001004
epoch=14 loss_total=0.792680 loss_rec=0.591084 valid_auc=0.682846 valid_rmse=0.476882 q_change=10 q_delta=0.237575 q_grad=0.001042
epoch=15 loss_total=0.786487 loss_rec=0.585078 valid_auc=0.684754 valid_rmse=0.476105 q_change=10 q_delta=0.245215 q_grad=0.001054
epoch=16 loss_total=0.787055 loss_rec=0.585823 valid_auc=0.686094 valid_rmse=0.476162 q_change=11 q_delta=0.252406 q_grad=0.001152
epoch=17 loss_total=0.780019 loss_rec=0.578995 valid_auc=0.684911 valid_rmse=0.476357 q_change=11 q_delta=0.259255 q_grad=0.001090
epoch=18 loss_total=0.772430 loss_rec=0.571561 valid_auc=0.685915 valid_rmse=0.476564 q_change=10 q_delta=0.266034 q_grad=0.001129
epoch=19 loss_total=0.769359 loss_rec=0.568658 valid_auc=0.687411 valid_rmse=0.477219 q_change=10 q_delta=0.272341 q_grad=0.001171
epoch=20 loss_total=0.764624 loss_rec=0.564041 valid_auc=0.689353 valid_rmse=0.476135 q_change=10 q_delta=0.278833 q_grad=0.001249
epoch=21 loss_total=0.756723 loss_rec=0.556245 valid_auc=0.691618 valid_rmse=0.476704 q_change=10 q_delta=0.284708 q_grad=0.001206
epoch=22 loss_total=0.751902 loss_rec=0.551545 valid_auc=0.691228 valid_rmse=0.476848 q_change=10 q_delta=0.290295 q_grad=0.001291
epoch=23 loss_total=0.746907 loss_rec=0.546624 valid_auc=0.688906 valid_rmse=0.478171 q_change=9 q_delta=0.295766 q_grad=0.001271
