epoch,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,valid_acc,valid_auc,valid_rmse,q_logits_grad_abs_mean,q_soft_min,q_soft_max,q_soft_mean,q_soft_delta_from_init,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0
1,0.8048951995783838,0.7311894307876455,0.0007456828449535194,0.4760909979713374,0.2451887546942152,0.0,0.5564267046804466,0.7076785231562437,0.49271748945910465,6.266042497561008e-05,0.36817091703414917,0.6294612884521484,0.47924360632896423,0.04198103025555611,0.9363636363636364,0.8354430379746836,0.9850746268656716,0.9041095890410958,0.9978538679153253,0.06363636363636363,,,14,13,1
2,0.7352189658016994,0.6623489353163489,0.007394383789907242,0.4894555236758857,0.23797051557179155,0.0,0.7071751009741031,0.8206258459092411,0.4503156829099254,0.0001869113514438705,0.2690875232219696,0.7231500744819641,0.5014914870262146,0.11341346055269241,0.6318181818181818,0.4396551724137931,0.7611940298507462,0.5573770491803278,0.8231392059311287,0.36818181818181817,,,81,65,16
3,0.5896664693437773,0.5182387253333782,0.02421086849965926,0.5123670841085499,0.22195188418544573,0.0,0.748039914468995,0.8314937928157575,0.4080491957792397,0.0003325038113840053,0.1988990157842636,0.8009572625160217,0.5207454562187195,0.15259839594364166,0.5954545454545455,0.4098360655737705,0.746268656716418,0.5291005291005291,0.7947517315383865,0.40454545454545454,,,89,72,17
4,0.5337711536678774,0.463172631017093,0.03153834800268042,0.5234497960271507,0.21430283861941304,0.0,0.7483962936564504,0.8331835529857652,0.4087312015567395,0.0003277468625536381,0.16336287558078766,0.8354687690734863,0.524537980556488,0.16287477314472198,0.6,0.416,0.7761194029850746,0.5416666666666666,0.791044776119403,0.4,,,88,73,15
5,0.5245822606415584,0.4546578387761938,0.03580205103960531,0.5245458237056074,0.20921335626265097,0.0,0.7482775005939654,0.8339454144686558,0.40819079416252196,0.00032709222884069934,0.13692767918109894,0.8539465069770813,0.5236431956291199,0.17144730687141418,0.6181818181818182,0.43089430894308944,0.7910447761194029,0.5578947368421052,0.8008974734172276,0.38181818181818183,,,84,70,14
6,0.5161638126291078,0.44693256503549117,0.039973286654928636,0.5228675490823286,0.2041219655295898,0.0,0.747208363031599,0.834436836565875,0.4083753081062517,0.0003253510894237793,0.10293357819318771,0.8739195466041565,0.5219405293464661,0.17974098026752472,0.6318181818181818,0.44166666666666665,0.7910447761194029,0.5668449197860963,0.8045068773778168,0.36818181818181817,,,81,67,14
7,0.5111323101767178,0.442591923064199,0.04413402420950347,0.5203364563399347,0.1990452709382978,0.0,0.7469707769066286,0.8343294612664475,0.40801506007836075,0.0003432551301526034,0.08005541563034058,0.8952861428260803,0.5191992521286011,0.18886908888816833,0.65,0.45689655172413796,0.7910447761194029,0.5792349726775956,0.8085064871719833,0.35,,,77,63,14
8,0.5069286617739447,0.43911058224480726,0.04858241358707691,0.5173694111149887,0.19367198286385373,0.0,0.7462580185317177,0.8349962687369326,0.4073474924307955,0.0003262411169246128,0.06408514827489853,0.9112668037414551,0.5155068635940552,0.19867463409900665,0.6636363636363637,0.46956521739130436,0.8059701492537313,0.5934065934065934,0.8129938542581212,0.33636363636363636,,,74,61,13
9,0.5004834332342806,0.43342421897526445,0.05343314928227458,0.5136091359730425,0.1879086037134302,0.0,0.7469707769066286,0.8354907783028254,0.4071622535727372,0.00032212897926440527,0.051984138786792755,0.9245396256446838,0.5111797451972961,0.2085186392068863,0.6863636363636364,0.49107142857142855,0.8208955223880597,0.6145251396648045,0.8188469417617794,0.31363636363636366,,,69,57,12
10,0.496669828377921,0.43039505389230004,0.058428743789935934,0.5089320077978331,0.18196342114744515,0.0,0.7455452601568069,0.8350442102643925,0.4068171702761357,0.00031937467930878607,0.0432128868997097,0.9349587559700012,0.5064306855201721,0.2180527150630951,0.7045454545454546,0.509090909090909,0.835820895522388,0.632768361581921,0.8252853380158033,0.29545454545454547,,,65,54,11
11,0.4925032324832061,0.42702384293079376,0.06365560142901437,0.5040223670416865,0.1758275661489059,0.0,0.7464956046566881,0.8352452387802531,0.4072447442187024,0.00029958295410073457,0.03650212660431862,0.9434240460395813,0.5012407898902893,0.22913873195648193,0.7181818181818181,0.5233644859813084,0.835820895522388,0.6436781609195402,0.8293824992683643,0.2818181818181818,,,62,51,11
12,0.4890231644285136,0.4243721520078593,0.06914640346477771,0.4985252233414814,0.1694057609500556,0.0,0.7426942266571632,0.8346385511858853,0.4072405383925389,0.00031170350371996454,0.031132567673921585,0.9505200982093811,0.4956703782081604,0.23942340910434723,0.7227272727272728,0.5283018867924528,0.835820895522388,0.6473988439306358,0.8334796605209249,0.2772727272727273,,,61,50,11
13,0.4871073010666617,0.4232782104919697,0.0746538105966716,0.49288672876769096,0.16299442587227658,0.0,0.7428130197196484,0.8350017289824573,0.40808360331419313,0.00032781829564743835,0.02684098668396473,0.9560065865516663,0.4898914396762848,0.25036105513572693,0.7318181818181818,0.5392156862745098,0.8208955223880597,0.650887573964497,0.8381621305238514,0.2681818181818182,,,59,47,12
14,0.48038040204294796,0.417370724266973,0.08024715439512811,0.48705174748239843,0.15653414381989117,0.0,0.7466143977191732,0.8342496730713727,0.40765795013480116,0.0003032842367498108,0.023309743031859398,0.9609265327453613,0.4839608073234558,0.2612047493457794,0.740909090909091,0.55,0.8208955223880597,0.6586826347305389,0.8405033655253146,0.2590909090909091,,,57,45,12
15,0.47601350217029964,0.41384589929005194,0.08604636621372454,0.48070849786544667,0.14986110375872974,0.0,0.743288191969589,0.8340913831265033,0.4083890314721485,0.00030733479145745717,0.020433001220226288,0.9647082686424255,0.4773332476615906,0.27172237634658813,0.75,0.5612244897959183,0.8208955223880597,0.6666666666666666,0.8424543946932006,0.25,,,55,43,12
