epoch,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,valid_acc,valid_auc,valid_rmse,q_logits_grad_abs_mean,q_soft_min,q_soft_max,q_soft_mean,q_soft_delta_from_init,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0
1,0.8695060827515342,0.725633745843714,0.0019071888336925165,0.4357908151366494,0.2436297373338179,0.0,0.5083333333333333,0.5887388392857144,0.49972749831036517,0.00026414837868122214,0.3709775507450104,0.48131608963012695,0.39939621090888977,0.07435379177331924,0.7666666666666667,0.0,0.0,0.0,0.9489518633540374,0.23333333333333334,0.0,1.0,57,0,57
2,0.8336897573687814,0.7054591630444382,0.010900516824966127,0.37070599875666876,0.2313704639673233,0.0,0.5483333333333333,0.5996372767857143,0.499052500229329,0.00019439249422937405,0.3062308132648468,0.4411957859992981,0.3447953760623932,0.12895461916923523,0.7666666666666667,0.0,0.0,0.0,0.952639751552795,0.23333333333333334,0.0,1.0,57,0,57
3,0.8179224585041855,0.6982738402756777,0.02238610096162919,0.32523805128805566,0.21768302064050327,0.0,0.59,0.6195870535714286,0.4975570359375467,0.00017413837419801646,0.25335103273391724,0.42540112137794495,0.30764076113700867,0.16610921919345856,0.7666666666666667,0.0,0.0,0.0,0.9470108695652173,0.23333333333333334,0.0,1.0,57,0,57
4,0.80389460198807,0.688881185018655,0.03288507867943157,0.2942938773017941,0.2056542932987213,0.0,0.605,0.6458370535714286,0.4949144844530628,0.00019173265724076015,0.20708832144737244,0.4259938597679138,0.2834470868110657,0.19030290842056274,0.7666666666666667,0.0,0.0,0.0,0.9275038819875776,0.23333333333333334,0.0,1.0,57,0,57
5,0.7936869019811804,0.6805253886815273,0.04009144832239007,0.27746332143292285,0.19753571757764526,0.0,0.615,0.6633705357142856,0.4881345966672556,0.000277728103603956,0.16496369242668152,0.4622489809989929,0.2732229232788086,0.20052708685398102,0.7666666666666667,0.0,0.0,0.0,0.8769409937888198,0.23333333333333334,0.0,1.0,57,0,57
6,0.7703729967276255,0.6571219256429961,0.043639089573513375,0.2725213436466275,0.19350250291101861,0.0,0.6333333333333333,0.6710267857142856,0.47934368565259444,0.0004781731395544766,0.13312573730945587,0.4980107247829437,0.27280566096305847,0.20127712190151215,0.7666666666666667,0.0,0.0,0.0,0.8407414596273292,0.23333333333333334,0.0,1.0,57,0,57
7,0.7464965202591636,0.6329140292875695,0.044535291183627014,0.27233707227490167,0.1922744352257613,0.0,0.6366666666666667,0.677109375,0.4761219222919669,0.0007153772193388166,0.11615942418575287,0.512910008430481,0.2715761065483093,0.20269812643527985,0.7666666666666667,0.5,0.017857142857142856,0.034482758620689655,0.8494759316770185,0.23333333333333334,0.0,1.0,57,1,56
8,0.7394377480853688,0.6259385094498143,0.04543177331938888,0.27079116620800714,0.190920082682913,0.0,0.6266666666666667,0.6769866071428571,0.4760712888430625,0.0009311248167333277,0.10553453862667084,0.5270993709564209,0.26921775937080383,0.20517472922801971,0.7625,0.0,0.0,0.0,0.872961956521739,0.2375,0.0,1.0,58,1,57
9,0.7329487340016798,0.6197690187078534,0.04665529411850554,0.2679629845149589,0.1892634223807942,0.0,0.6366666666666667,0.6825334821428571,0.4734802324604153,0.0010373560829920639,0.10015900433063507,0.529636800289154,0.2662777900695801,0.20813584327697754,0.7708333333333334,0.6666666666666666,0.03571428571428571,0.06779661016949153,0.8839285714285714,0.22916666666666666,0.0,1.0,56,1,55
10,0.7367441455523173,0.6239889927885749,0.048622483782696,0.2636919744086988,0.18672630687554678,0.0,0.64,0.6796986607142858,0.47544462529530157,0.001056948327459395,0.09834584593772888,0.5552464723587036,0.2630854845046997,0.211355060338974,0.775,0.75,0.05357142857142857,0.1,0.8959627329192545,0.225,0.0,1.0,55,1,54
11,0.7351689130970926,0.6225522711421504,0.04979541316402681,0.26154547568523523,0.1851058421712933,0.0,0.6416666666666667,0.6801004464285715,0.4743499305759555,0.001142492495780585,0.09570533037185669,0.5741723775863647,0.25971493124961853,0.214994877576828,0.7791666666666667,0.8,0.07142857142857142,0.13114754098360656,0.9033385093167702,0.22083333333333333,0.0,1.0,54,1,53
12,0.7274065812428793,0.6150273238167618,0.051408902713746735,0.2583984434604645,0.1831053610552441,0.0,0.645,0.6791852678571428,0.4760906051759896,0.0011693436359619777,0.09591443091630936,0.595110297203064,0.25701069831848145,0.21805736422538757,0.7791666666666667,0.8,0.07142857142857142,0.13114754098360656,0.9120729813664595,0.22083333333333333,0.0,1.0,54,1,53
13,0.7244630808180029,0.6123413037170063,0.053102720698172394,0.2550782118782853,0.18093895663817725,0.0,0.635,0.6791629464285713,0.47480118479694555,0.0011426429969794822,0.09077887237071991,0.6190598011016846,0.2530866265296936,0.22232168912887573,0.7833333333333333,0.8333333333333334,0.08928571428571429,0.16129032258064516,0.9183812111801242,0.21666666666666667,0.0,1.0,53,1,52
