run=weak-q_lq_0p4_ls_0p05_lb_0p6 mode=weak-q noise=0.20 train=4200 valid=600 test=1200
epoch=1 loss_total=0.894255 loss_rec=0.725352 valid_auc=0.594018 valid_rmse=0.499510 q_change=0 q_delta=0.061349 q_grad=0.000108
epoch=2 loss_total=0.865423 loss_rec=0.703606 valid_auc=0.612288 valid_rmse=0.498069 q_change=1 q_delta=0.116782 q_grad=0.000141
epoch=3 loss_total=0.847848 loss_rec=0.692997 valid_auc=0.639576 valid_rmse=0.494440 q_change=2 q_delta=0.163702 q_grad=0.000184
epoch=4 loss_total=0.821853 loss_rec=0.673385 valid_auc=0.660022 valid_rmse=0.486345 q_change=6 q_delta=0.199968 q_grad=0.000268
epoch=5 loss_total=0.789497 loss_rec=0.645707 valid_auc=0.670134 valid_rmse=0.478008 q_change=10 q_delta=0.224209 q_grad=0.000454
epoch=6 loss_total=0.757410 loss_rec=0.617248 valid_auc=0.679375 valid_rmse=0.474608 q_change=10 q_delta=0.243810 q_grad=0.000670
epoch=7 loss_total=0.737002 loss_rec=0.599932 valid_auc=0.686942 valid_rmse=0.473931 q_change=9 q_delta=0.259312 q_grad=0.000742
epoch=8 loss_total=0.726081 loss_rec=0.591935 valid_auc=0.686685 valid_rmse=0.474750 q_change=9 q_delta=0.273348 q_grad=0.000818
epoch=9 loss_total=0.714326 loss_rec=0.582723 valid_auc=0.689598 valid_rmse=0.474174 q_change=8 q_delta=0.285053 q_grad=0.000853
epoch=10 loss_total=0.711956 loss_rec=0.582821 valid_auc=0.688694 valid_rmse=0.476077 q_change=8 q_delta=0.295453 q_grad=0.000848
epoch=11 loss_total=0.704195 loss_rec=0.577104 valid_auc=0.690000 valid_rmse=0.474740 q_change=8 q_delta=0.304225 q_grad=0.000896
epoch=12 loss_total=0.688811 loss_rec=0.563545 valid_auc=0.689866 valid_rmse=0.476773 q_change=8 q_delta=0.311764 q_grad=0.000905
epoch=13 loss_total=0.681997 loss_rec=0.558493 valid_auc=0.690346 valid_rmse=0.476326 q_change=7 q_delta=0.319304 q_grad=0.000917
epoch=14 loss_total=0.677177 loss_rec=0.555255 valid_auc=0.691161 valid_rmse=0.477357 q_change=7 q_delta=0.325225 q_grad=0.000912
epoch=15 loss_total=0.667807 loss_rec=0.547229 valid_auc=0.693147 valid_rmse=0.478377 q_change=7 q_delta=0.330699 q_grad=0.000916
epoch=16 loss_total=0.665986 loss_rec=0.546650 valid_auc=0.693404 valid_rmse=0.478272 q_change=7 q_delta=0.335401 q_grad=0.000988
epoch=17 loss_total=0.657223 loss_rec=0.538991 valid_auc=0.691217 valid_rmse=0.479370 q_change=6 q_delta=0.339406 q_grad=0.000932
epoch=18 loss_total=0.648399 loss_rec=0.531192 valid_auc=0.691931 valid_rmse=0.479433 q_change=6 q_delta=0.342988 q_grad=0.000949
epoch=19 loss_total=0.644818 loss_rec=0.528506 valid_auc=0.693705 valid_rmse=0.479839 q_change=5 q_delta=0.345972 q_grad=0.000955
epoch=20 loss_total=0.638659 loss_rec=0.523167 valid_auc=0.694665 valid_rmse=0.479507 q_change=5 q_delta=0.348867 q_grad=0.001001
epoch=21 loss_total=0.631037 loss_rec=0.516351 valid_auc=0.696027 valid_rmse=0.480150 q_change=5 q_delta=0.351544 q_grad=0.000948
epoch=22 loss_total=0.627035 loss_rec=0.513097 valid_auc=0.697065 valid_rmse=0.479650 q_change=5 q_delta=0.354285 q_grad=0.000983
epoch=23 loss_total=0.622048 loss_rec=0.508753 valid_auc=0.692299 valid_rmse=0.482092 q_change=6 q_delta=0.356952 q_grad=0.000967
epoch=24 loss_total=0.613054 loss_rec=0.500445 valid_auc=0.694967 valid_rmse=0.482372 q_change=6 q_delta=0.359695 q_grad=0.000956
epoch=25 loss_total=0.611129 loss_rec=0.499137 valid_auc=0.696094 valid_rmse=0.482334 q_change=7 q_delta=0.362083 q_grad=0.001002
epoch=26 loss_total=0.607286 loss_rec=0.495842 valid_auc=0.695145 valid_rmse=0.482637 q_change=7 q_delta=0.365217 q_grad=0.000954
epoch=27 loss_total=0.603448 loss_rec=0.492541 valid_auc=0.693951 valid_rmse=0.485135 q_change=10 q_delta=0.367925 q_grad=0.000954
epoch=28 loss_total=0.605535 loss_rec=0.495147 valid_auc=0.694118 valid_rmse=0.484219 q_change=10 q_delta=0.370569 q_grad=0.000976
epoch=29 loss_total=0.600729 loss_rec=0.490867 valid_auc=0.695737 valid_rmse=0.483439 q_change=10 q_delta=0.373035 q_grad=0.000945
epoch=30 loss_total=0.596400 loss_rec=0.487006 valid_auc=0.696484 valid_rmse=0.484659 q_change=10 q_delta=0.375177 q_grad=0.000968
epoch=31 loss_total=0.590634 loss_rec=0.481652 valid_auc=0.695915 valid_rmse=0.484377 q_change=9 q_delta=0.377333 q_grad=0.000941
epoch=32 loss_total=0.590315 loss_rec=0.481796 valid_auc=0.698717 valid_rmse=0.483578 q_change=10 q_delta=0.379365 q_grad=0.000943
epoch=33 loss_total=0.587175 loss_rec=0.479021 valid_auc=0.695815 valid_rmse=0.484464 q_change=9 q_delta=0.381313 q_grad=0.000922
epoch=34 loss_total=0.589265 loss_rec=0.481507 valid_auc=0.696585 valid_rmse=0.482859 q_change=9 q_delta=0.382927 q_grad=0.000915
epoch=35 loss_total=0.589349 loss_rec=0.481948 valid_auc=0.698795 valid_rmse=0.481294 q_change=9 q_delta=0.384617 q_grad=0.000918
epoch=36 loss_total=0.582302 loss_rec=0.475231 valid_auc=0.697132 valid_rmse=0.482187 q_change=9 q_delta=0.386113 q_grad=0.000917
epoch=37 loss_total=0.580504 loss_rec=0.473733 valid_auc=0.697444 valid_rmse=0.483276 q_change=9 q_delta=0.387518 q_grad=0.000884
epoch=38 loss_total=0.573974 loss_rec=0.467511 valid_auc=0.698181 valid_rmse=0.483624 q_change=9 q_delta=0.388933 q_grad=0.000896
epoch=39 loss_total=0.575951 loss_rec=0.469772 valid_auc=0.699431 valid_rmse=0.482024 q_change=9 q_delta=0.390217 q_grad=0.000886
epoch=40 loss_total=0.574642 loss_rec=0.468730 valid_auc=0.698315 valid_rmse=0.483014 q_change=9 q_delta=0.391290 q_grad=0.000872
epoch=41 loss_total=0.570499 loss_rec=0.464856 valid_auc=0.699319 valid_rmse=0.484990 q_change=9 q_delta=0.392425 q_grad=0.000861
epoch=42 loss_total=0.572945 loss_rec=0.467521 valid_auc=0.698482 valid_rmse=0.483586 q_change=10 q_delta=0.393471 q_grad=0.000906
epoch=43 loss_total=0.569618 loss_rec=0.464431 valid_auc=0.699777 valid_rmse=0.484651 q_change=10 q_delta=0.394524 q_grad=0.000893
epoch=44 loss_total=0.564510 loss_rec=0.459529 valid_auc=0.700324 valid_rmse=0.482561 q_change=10 q_delta=0.395358 q_grad=0.000865
epoch=45 loss_total=0.562976 loss_rec=0.458209 valid_auc=0.699129 valid_rmse=0.485960 q_change=10 q_delta=0.396260 q_grad=0.000848
epoch=46 loss_total=0.562583 loss_rec=0.458010 valid_auc=0.701775 valid_rmse=0.483428 q_change=9 q_delta=0.397170 q_grad=0.000867
epoch=47 loss_total=0.560373 loss_rec=0.456017 valid_auc=0.700011 valid_rmse=0.484545 q_change=10 q_delta=0.397955 q_grad=0.000845
epoch=48 loss_total=0.562626 loss_rec=0.458430 valid_auc=0.701730 valid_rmse=0.483291 q_change=10 q_delta=0.398624 q_grad=0.000857
epoch=49 loss_total=0.557589 loss_rec=0.453547 valid_auc=0.701183 valid_rmse=0.482445 q_change=10 q_delta=0.399358 q_grad=0.000826
epoch=50 loss_total=0.555082 loss_rec=0.451209 valid_auc=0.700011 valid_rmse=0.485720 q_change=10 q_delta=0.400031 q_grad=0.000811
epoch=51 loss_total=0.556708 loss_rec=0.453000 valid_auc=0.702344 valid_rmse=0.484302 q_change=10 q_delta=0.400582 q_grad=0.000855
epoch=52 loss_total=0.555929 loss_rec=0.452360 valid_auc=0.700257 valid_rmse=0.484667 q_change=10 q_delta=0.401287 q_grad=0.000854
epoch=53 loss_total=0.559732 loss_rec=0.456296 valid_auc=0.700547 valid_rmse=0.483802 q_change=10 q_delta=0.401875 q_grad=0.000822
epoch=54 loss_total=0.555810 loss_rec=0.452537 valid_auc=0.699219 valid_rmse=0.485062 q_change=10 q_delta=0.402408 q_grad=0.000843
epoch=55 loss_total=0.551424 loss_rec=0.448272 valid_auc=0.704230 valid_rmse=0.481283 q_change=10 q_delta=0.402846 q_grad=0.000796
epoch=56 loss_total=0.548174 loss_rec=0.445141 valid_auc=0.701920 valid_rmse=0.484400 q_change=10 q_delta=0.403292 q_grad=0.000769
epoch=57 loss_total=0.551121 loss_rec=0.448198 valid_auc=0.700179 valid_rmse=0.484634 q_change=10 q_delta=0.403684 q_grad=0.000861
epoch=58 loss_total=0.545587 loss_rec=0.442788 valid_auc=0.701529 valid_rmse=0.484331 q_change=10 q_delta=0.403972 q_grad=0.000817
epoch=59 loss_total=0.543169 loss_rec=0.440445 valid_auc=0.703248 valid_rmse=0.482727 q_change=10 q_delta=0.404304 q_grad=0.000795
epoch=60 loss_total=0.548858 loss_rec=0.446246 valid_auc=0.701987 valid_rmse=0.484544 q_change=10 q_delta=0.404934 q_grad=0.000807
epoch=61 loss_total=0.545610 loss_rec=0.443076 valid_auc=0.699877 valid_rmse=0.483692 q_change=10 q_delta=0.405328 q_grad=0.000834
epoch=62 loss_total=0.542017 loss_rec=0.439604 valid_auc=0.703560 valid_rmse=0.483404 q_change=11 q_delta=0.405887 q_grad=0.000770
epoch=63 loss_total=0.543386 loss_rec=0.441054 valid_auc=0.700904 valid_rmse=0.484803 q_change=11 q_delta=0.406218 q_grad=0.000822
