epoch,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,valid_acc,valid_auc,valid_rmse,q_logits_grad_abs_mean,q_soft_min,q_soft_max,q_soft_mean,q_soft_delta_from_init,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0
1,0.897870776982143,0.7698875573174707,0.0013210106884826176,0.48346090008472575,0.2457688101406755,0.0,0.5564267046804466,0.7096358925323052,0.48893524255407234,0.00016153868436331637,0.3690791428089142,0.6249606609344482,0.48572880029678345,0.06305170804262161,0.6136363636363636,0.41818181818181815,0.6865671641791045,0.519774011299435,0.8206028680128769,0.38636363636363635,,,85,64,21
2,0.8063814270085302,0.68110794445564,0.011215024282513508,0.49258994182635996,0.2362091551566946,0.0,0.6721311475409836,0.7989318616246854,0.47054150668538786,0.0002595471870053784,0.28859463334083557,0.7016704678535461,0.49919772148132324,0.14131176471710205,0.5,0.33070866141732286,0.6268656716417911,0.4329896907216495,0.7699736611062336,0.5,,,110,85,25
3,0.7226531474754728,0.6033195565486776,0.03323492173362395,0.5056931258275591,0.21525935160702672,0.0,0.7388928486576384,0.8206295623067186,0.4219472796559346,0.0003443426068205836,0.20959317684173584,0.7800363302230835,0.5128841996192932,0.21265743672847748,0.4863636363636364,0.3230769230769231,0.6268656716417911,0.4263959390862944,0.7569993171397913,0.5136363636363637,,,113,88,25
4,0.6179678275667387,0.5046536778581554,0.055186864952075074,0.5188919696314581,0.19417571096584715,0.0,0.7435257780945593,0.8284320244600705,0.41154418016520966,0.0002859749553769281,0.15919257700443268,0.8410131335258484,0.5242081880569458,0.24139370024204254,0.4909090909090909,0.32558139534883723,0.6268656716417911,0.42857142857142855,0.7242220271193055,0.509090909090909,,,112,87,25
5,0.5840871549885849,0.4741923927233137,0.06693159949419827,0.5277394734579941,0.18246209775579386,0.0,0.7486338797814208,0.8317685775277106,0.41059778772360966,0.00025487009883488947,0.11220241338014603,0.8783459663391113,0.5305929183959961,0.2578122615814209,0.5,0.33070866141732286,0.6268656716417911,0.4329896907216495,0.7005170227294898,0.5,,,110,85,25
6,0.5695992872632784,0.4626291800161888,0.07640952064559378,0.5328231145595682,0.17271994080009132,0.0,0.747208363031599,0.8323418461324538,0.4102053119181881,0.00024046716837268644,0.08337321132421494,0.9061340093612671,0.5350896716117859,0.27281445264816284,0.5,0.33070866141732286,0.6268656716417911,0.4329896907216495,0.692517803141157,0.5,,,110,85,25
7,0.5589368990783034,0.4548940761335965,0.08597026045980125,0.537091573764538,0.1629557028926652,0.0,0.7482775005939654,0.8331023925823908,0.40964051037198446,0.0002297520946614958,0.06517257541418076,0.925237774848938,0.5394895076751709,0.2869774103164673,0.5,0.33070866141732286,0.6268656716417911,0.4329896907216495,0.6792508047995318,0.5,,,110,85,25
8,0.5492699290144032,0.44802309778229943,0.09508559955605145,0.5415328021707206,0.1536287660228795,0.0,0.7470895699691138,0.8338784621387147,0.4087757053254434,0.00021934255722765652,0.052834611386060715,0.9388654828071594,0.5433874726295471,0.299848735332489,0.509090909090909,0.34108527131782945,0.6567164179104478,0.4489795918367347,0.670958930836016,0.4909090909090909,,,108,85,23
9,0.5442061768523578,0.4456527885691873,0.10387106830703802,0.5453513603785942,0.14465132329998345,0.0,0.7475647422190544,0.8345250009491106,0.40755854933354724,0.00020541954366088812,0.04404745623469353,0.9493227601051331,0.5468390583992004,0.3122181296348572,0.5136363636363637,0.34615384615384615,0.6716417910447762,0.45685279187817257,0.6668617695834552,0.4863636363636364,,,107,85,22
10,0.5367443643767258,0.4408005270464667,0.11230657121230816,0.548284457675342,0.13599935816279773,0.0,0.7475647422190544,0.8345940973545195,0.4069754492202076,0.00019672330055417944,0.03754556179046631,0.957244336605072,0.5497066974639893,0.323637455701828,0.5181818181818182,0.3511450381679389,0.6865671641791045,0.46464646464646464,0.6641303287484148,0.4818181818181818,,,106,85,21
11,0.5309242775727963,0.4373878101850378,0.12006372149134505,0.550900097551017,0.1280294451220282,0.00177840308760065,0.7476835352815395,0.8349541305070722,0.4073530284062214,0.00018251575765416733,0.03252914547920227,0.9634067416191101,0.5519227981567383,0.33413541316986084,0.5318181818181819,0.36363636363636365,0.7164179104477612,0.4824120603015075,0.6641303287484148,0.4681818181818182,,,103,84,19
12,0.5256538360283293,0.43440525336512203,0.12741589713199386,0.5526718230083071,0.12047737798300283,0.012178680104813698,0.7438821572820147,0.8345822048825916,0.4068627069324507,0.0001783250060317845,0.02856575883924961,0.9685976505279541,0.5535673499107361,0.34278637170791626,0.5409090909090909,0.3712121212121212,0.7313432835820896,0.49246231155778897,0.6629597112476832,0.4590909090909091,,,101,83,18
13,0.5214931553807752,0.4323353849608323,0.13407794899981598,0.5540151205556146,0.11360406002094006,0.0231362358699071,0.7436445711570444,0.8345095636057426,0.40743772994692756,0.00017961838025728176,0.02533264085650444,0.9727771878242493,0.5543646216392517,0.35124677419662476,0.5545454545454546,0.3816793893129771,0.746268656716418,0.5050505050505051,0.6617890937469515,0.44545454545454544,,,98,81,17
14,0.5184088354480678,0.43124182008463763,0.14036063670084395,0.5547995330958531,0.1070937744245447,0.032947693084334505,0.7459016393442623,0.8349243135642332,0.40701413060564606,0.00017096398206094504,0.02237413451075554,0.9760913252830505,0.5550895929336548,0.35977834463119507,0.5590909090909091,0.38461538461538464,0.746268656716418,0.5076142131979695,0.6600331674958542,0.4409090909090909,,,97,80,17
15,0.5143229134123901,0.42907587618663395,0.146373534253959,0.5547282120277142,0.10085010618485253,0.04170607916753868,0.743288191969589,0.834766338083766,0.40704193191452803,0.00016678375598938396,0.019997889176011086,0.9789509177207947,0.5545904636383057,0.36729300022125244,0.5681818181818182,0.390625,0.746268656716418,0.5128205128205128,0.6578870354111794,0.4318181818181818,,,95,78,17
16,0.5101302769677393,0.4267089865330992,0.15206661512111797,0.5544113393487602,0.09492771764253748,0.049385377494939445,0.7451888809693514,0.8348998425162277,0.4068861740929161,0.00016090037940463437,0.017928138375282288,0.9813117384910583,0.5542280077934265,0.37452831864356995,0.5681818181818182,0.390625,0.746268656716418,0.5128205128205128,0.6560335577016876,0.4318181818181818,,,95,78,17
17,0.5063735390531605,0.4246909412844428,0.15746923433295612,0.5537910893045622,0.08930167183279991,0.05644269396775756,0.7423378474697078,0.8352171656854614,0.4067564502717328,0.00015509080787586723,0.01618339493870735,0.9833241105079651,0.5531273484230042,0.38148728013038635,0.5727272727272728,0.3937007874015748,0.746268656716418,0.5154639175257731,0.6564237635352649,0.42727272727272725,,,94,77,17
18,0.5026736244045454,0.42266627169888593,0.16264345805192815,0.5526943350660389,0.08390344268289106,0.06279023171498857,0.7416250890947969,0.8348677099718835,0.40676986658470476,0.00015469540248259678,0.014694773592054844,0.9850518703460693,0.551982045173645,0.3884448707103729,0.5818181818181818,0.4,0.746268656716418,0.5208333333333334,0.6561311091600819,0.41818181818181815,,,92,75,17
19,0.49905515898918285,0.42064536028894883,0.1675754559451136,0.5514368589582115,0.07876067595749066,0.0685223120039907,0.7436445711570444,0.8351131637314368,0.4071018495894789,0.00014956731257402209,0.013402246870100498,0.9864491820335388,0.5507972240447998,0.3948673605918884,0.5818181818181818,0.4,0.746268656716418,0.5208333333333334,0.6557409033265047,0.41818181818181815,,,92,75,17
20,0.4946046471595764,0.4176916192317831,0.17223982692792497,0.5501670179695919,0.07392678705268893,0.07375669402295146,0.7423378474697078,0.835107474784529,0.4072815873041798,0.00014233382422264247,0.012107154354453087,0.987586259841919,0.5495122671127319,0.40155935287475586,0.5863636363636363,0.4032258064516129,0.746268656716418,0.5235602094240838,0.6569115208272364,0.41363636363636364,,,91,74,17
21,0.49243239133522426,0.4169476181268692,0.17668886945165438,0.5490579851742449,0.0693128373602341,0.07857747465885918,0.7406747445949157,0.8343072486446012,0.40731845148369794,0.00013980647066812803,0.010971714742481709,0.9886927604675293,0.5484983325004578,0.407551109790802,0.5818181818181818,0.3983739837398374,0.7313432835820896,0.5157894736842106,0.6586674470783338,0.41818181818181815,,,92,74,18
22,0.48854887279970893,0.41438303785077457,0.1808458366270723,0.5478423566653811,0.06503648503587164,0.08303522035993378,0.7412687099073414,0.8340804054601083,0.4078499171471455,0.0001304496531545361,0.010001462884247303,0.9896411299705505,0.5472548604011536,0.413070410490036,0.5818181818181818,0.3983739837398374,0.7313432835820896,0.5157894736842106,0.6615939908301629,0.41818181818181815,,,92,74,18
23,0.4850866465732969,0.41214127633078346,0.18468833997331816,0.5467387355607132,0.061080633180922474,0.08706816401461075,0.7415062960323117,0.8346114500719723,0.4079937645864298,0.0001244574365234163,0.009131533093750477,0.9903894066810608,0.546180009841919,0.4183162748813629,0.5818181818181818,0.3983739837398374,0.7313432835820896,0.5157894736842106,0.6626670568725002,0.41818181818181815,,,92,74,18
