run=weak-q_lq_0p8_ls_0p1_lb_0p6 mode=weak-q noise=0.20 train=4200 valid=600 test=1200
epoch=1 loss_total=0.917087 loss_rec=0.725501 valid_auc=0.593058 valid_rmse=0.499606 q_change=3 q_delta=0.060561 q_grad=0.000124
epoch=2 loss_total=0.889866 loss_rec=0.704350 valid_auc=0.610346 valid_rmse=0.498416 q_change=14 q_delta=0.097364 q_grad=0.000125
epoch=3 loss_total=0.877404 loss_rec=0.694914 valid_auc=0.635469 valid_rmse=0.495534 q_change=16 q_delta=0.121197 q_grad=0.000156
epoch=4 loss_total=0.860308 loss_rec=0.679203 valid_auc=0.658460 valid_rmse=0.489049 q_change=12 q_delta=0.137265 q_grad=0.000231
epoch=5 loss_total=0.838424 loss_rec=0.657199 valid_auc=0.667612 valid_rmse=0.479869 q_change=15 q_delta=0.148190 q_grad=0.000427
epoch=6 loss_total=0.812230 loss_rec=0.630565 valid_auc=0.675279 valid_rmse=0.475842 q_change=15 q_delta=0.158645 q_grad=0.000696
epoch=7 loss_total=0.797923 loss_rec=0.616534 valid_auc=0.680502 valid_rmse=0.475417 q_change=13 q_delta=0.166897 q_grad=0.000814
epoch=8 loss_total=0.793100 loss_rec=0.612080 valid_auc=0.679275 valid_rmse=0.476209 q_change=11 q_delta=0.175995 q_grad=0.000916
epoch=9 loss_total=0.787073 loss_rec=0.606429 valid_auc=0.681953 valid_rmse=0.474725 q_change=11 q_delta=0.184579 q_grad=0.000953
epoch=10 loss_total=0.790317 loss_rec=0.610116 valid_auc=0.681775 valid_rmse=0.476286 q_change=12 q_delta=0.193520 q_grad=0.000943
epoch=11 loss_total=0.787899 loss_rec=0.607934 valid_auc=0.682143 valid_rmse=0.474877 q_change=12 q_delta=0.201495 q_grad=0.001003
epoch=12 loss_total=0.778665 loss_rec=0.598963 valid_auc=0.682132 valid_rmse=0.476394 q_change=12 q_delta=0.209116 q_grad=0.001018
epoch=13 loss_total=0.774520 loss_rec=0.595121 valid_auc=0.682400 valid_rmse=0.475291 q_change=11 q_delta=0.217755 q_grad=0.001000
epoch=14 loss_total=0.774029 loss_rec=0.594840 valid_auc=0.681964 valid_rmse=0.476961 q_change=11 q_delta=0.225271 q_grad=0.001042
epoch=15 loss_total=0.768384 loss_rec=0.589330 valid_auc=0.684085 valid_rmse=0.476006 q_change=11 q_delta=0.232861 q_grad=0.001051
epoch=16 loss_total=0.769385 loss_rec=0.590457 valid_auc=0.684944 valid_rmse=0.476052 q_change=11 q_delta=0.240059 q_grad=0.001147
epoch=17 loss_total=0.762751 loss_rec=0.583984 valid_auc=0.684453 valid_rmse=0.476169 q_change=11 q_delta=0.246842 q_grad=0.001083
epoch=18 loss_total=0.755815 loss_rec=0.577158 valid_auc=0.685469 valid_rmse=0.476409 q_change=11 q_delta=0.253470 q_grad=0.001120
epoch=19 loss_total=0.753076 loss_rec=0.574548 valid_auc=0.686607 valid_rmse=0.476952 q_change=11 q_delta=0.259910 q_grad=0.001163
epoch=20 loss_total=0.748781 loss_rec=0.570327 valid_auc=0.688404 valid_rmse=0.475778 q_change=11 q_delta=0.266678 q_grad=0.001237
epoch=21 loss_total=0.741381 loss_rec=0.562991 valid_auc=0.690056 valid_rmse=0.476349 q_change=11 q_delta=0.272839 q_grad=0.001195
