run=weak-q_lq_0p3_ls_0p05_lb_0p2 mode=weak-q noise=0.20 train=4200 valid=600 test=1200
epoch=1 loss_total=0.797003 loss_rec=0.725376 valid_auc=0.596618 valid_rmse=0.499493 q_change=2 q_delta=0.047435 q_grad=0.000072
epoch=2 loss_total=0.773031 loss_rec=0.703229 valid_auc=0.616964 valid_rmse=0.497778 q_change=11 q_delta=0.068500 q_grad=0.000105
epoch=3 loss_total=0.760957 loss_rec=0.691615 valid_auc=0.643984 valid_rmse=0.493432 q_change=17 q_delta=0.082521 q_grad=0.000163
epoch=4 loss_total=0.739582 loss_rec=0.670089 valid_auc=0.664576 valid_rmse=0.484042 q_change=22 q_delta=0.096343 q_grad=0.000281
epoch=5 loss_total=0.714928 loss_rec=0.644772 valid_auc=0.671473 valid_rmse=0.477887 q_change=33 q_delta=0.110713 q_grad=0.000524
epoch=6 loss_total=0.696522 loss_rec=0.626038 valid_auc=0.675290 valid_rmse=0.476196 q_change=33 q_delta=0.119085 q_grad=0.000747
epoch=7 loss_total=0.687326 loss_rec=0.616986 valid_auc=0.677868 valid_rmse=0.476389 q_change=29 q_delta=0.124131 q_grad=0.000795
epoch=8 loss_total=0.684964 loss_rec=0.614758 valid_auc=0.676897 valid_rmse=0.476989 q_change=26 q_delta=0.129411 q_grad=0.000861
epoch=9 loss_total=0.680900 loss_rec=0.610856 valid_auc=0.679208 valid_rmse=0.475787 q_change=27 q_delta=0.135096 q_grad=0.000876
epoch=10 loss_total=0.685495 loss_rec=0.615660 valid_auc=0.678516 valid_rmse=0.477082 q_change=27 q_delta=0.141379 q_grad=0.000851
epoch=11 loss_total=0.684372 loss_rec=0.614636 valid_auc=0.678203 valid_rmse=0.475934 q_change=22 q_delta=0.146948 q_grad=0.000900
epoch=12 loss_total=0.677403 loss_rec=0.607802 valid_auc=0.677757 valid_rmse=0.477392 q_change=22 q_delta=0.152536 q_grad=0.000906
epoch=13 loss_total=0.674145 loss_rec=0.604708 valid_auc=0.677879 valid_rmse=0.476069 q_change=21 q_delta=0.158769 q_grad=0.000870
epoch=14 loss_total=0.675172 loss_rec=0.605850 valid_auc=0.677333 valid_rmse=0.478030 q_change=21 q_delta=0.165023 q_grad=0.000913
epoch=15 loss_total=0.671606 loss_rec=0.602360 valid_auc=0.678393 valid_rmse=0.476710 q_change=21 q_delta=0.171472 q_grad=0.000911
epoch=16 loss_total=0.674093 loss_rec=0.604925 valid_auc=0.678884 valid_rmse=0.476653 q_change=20 q_delta=0.177674 q_grad=0.000985
epoch=17 loss_total=0.668837 loss_rec=0.599778 valid_auc=0.678895 valid_rmse=0.476570 q_change=18 q_delta=0.183042 q_grad=0.000923
