epoch,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,valid_acc,valid_auc,valid_rmse,q_logits_grad_abs_mean,q_soft_min,q_soft_max,q_soft_mean,q_soft_delta_from_init,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0
1,0.8078730445483635,0.7341083216256109,0.0008886317367431855,0.4794916669870245,0.24499375218975133,0.0,0.5564267046804466,0.6780176404237928,0.49150895071340633,7.078833437719431e-05,0.36880210041999817,0.6327695250511169,0.48648300766944885,0.04746299982070923,0.9045454545454545,0.7948717948717948,0.9253731343283582,0.8551724137931035,0.9826358404058141,0.09545454545454546,,,21,16,5
2,0.7167386474280522,0.6431275791135328,0.009278920266359788,0.5008533632960813,0.23609129724831418,0.0,0.7207175100974104,0.8118106368555938,0.4340956168138777,0.0002668306072431231,0.2631865441799164,0.7300338745117188,0.5153152942657471,0.1288728266954422,0.5772727272727273,0.40441176470588236,0.8208955223880597,0.541871921182266,0.8644034728319188,0.42272727272727273,,,93,81,12
3,0.5705011743923714,0.4969003293020972,0.02545325560816403,0.5220670607583277,0.21988289340816694,0.0,0.7460204324067474,0.8309381056298505,0.41067889253446127,0.00037790991060821145,0.1982118785381317,0.7949954867362976,0.5244917869567871,0.1533265858888626,0.5727272727272728,0.40559440559440557,0.8656716417910447,0.5523809523809524,0.8539654667837284,0.42727272727272725,,,94,85,9
4,0.5360430751381249,0.46276881777007006,0.029405937241069203,0.5226941581430107,0.2148415883039606,0.0,0.7475647422190544,0.8338498172904649,0.40907313627743586,0.00034323479636002267,0.17168502509593964,0.8406888842582703,0.520614504814148,0.15380963683128357,0.5954545454545455,0.42028985507246375,0.8656716417910447,0.5658536585365853,0.8636230611647644,0.40454545454545454,,,89,80,9
5,0.527852529081805,0.45490205698999864,0.03127951306644185,0.5187228455625731,0.21188872384613958,0.0,0.7474459491565693,0.834769025325019,0.408263118967636,0.0003457334643261957,0.14944590628147125,0.8739755749702454,0.5165911316871643,0.15638598799705505,0.6227272727272727,0.4393939393939394,0.8656716417910447,0.5829145728643216,0.8711345234611257,0.37727272727272726,,,83,74,9
6,0.5205621149005561,0.44790705678791837,0.0331571561380707,0.5145365133367735,0.20902636184774595,0.0,0.7470895699691138,0.8349874923213512,0.407640914188702,0.00034939494021116467,0.13386936485767365,0.8984322547912598,0.5124127268791199,0.15837125480175018,0.6545454545454545,0.4634146341463415,0.8507462686567164,0.6,0.8741586186713491,0.34545454545454546,,,76,66,10
7,0.5163643627331175,0.4439905676348456,0.03528958796684084,0.5100066702941368,0.2059563909625185,0.0,0.747208363031599,0.8351662224523466,0.40740779937639565,0.00037053858124699184,0.12194329500198364,0.9161612391471863,0.5079553723335266,0.1608278453350067,0.6863636363636364,0.49137931034482757,0.8507462686567164,0.6229508196721312,0.8791337430494586,0.31363636363636366,,,69,59,10
8,0.5107343196868896,0.4386282254909647,0.03752335289428974,0.505769406927043,0.20283029356907153,0.0,0.745664053219292,0.8356005263791036,0.40737188809034713,0.000358640230842866,0.09985111653804779,0.9296837449073792,0.5033615827560425,0.16496360301971436,0.7136363636363636,0.5181818181818182,0.8507462686567164,0.6440677966101694,0.8822553897180763,0.2863636363636364,,,63,53,10
9,0.5081746064383408,0.4363292455673218,0.04013863276561786,0.5010803932773655,0.19934588799188876,0.0,0.7473271560940841,0.8361884032847008,0.40618681252804256,0.0003795390961197976,0.08214780688285828,0.9402507543563843,0.4982236325740814,0.1703636199235916,0.740909090909091,0.5471698113207547,0.8656716417910447,0.6705202312138728,0.8854745878450883,0.2590909090909091,,,57,48,9
10,0.5040911364144293,0.43251068530411557,0.043031719609581194,0.4957647159181792,0.19556977805392495,0.0,0.7468519838441435,0.8355368330438737,0.4063499346815663,0.0003831378833575431,0.06909289956092834,0.9487500786781311,0.4930725693702698,0.17567755281925201,0.759090909090909,0.5686274509803921,0.8656716417910447,0.6863905325443787,0.886937859721003,0.2409090909090909,,,53,44,9
11,0.5018490352507295,0.43052222399876033,0.045752571189198,0.4902469145840612,0.19200345359999557,0.0,0.7474459491565693,0.8358685072249055,0.4064731596908438,0.00036462130283952915,0.05912305414676666,0.9548300504684448,0.48723936080932617,0.18220104277133942,0.7727272727272727,0.5858585858585859,0.8656716417910447,0.6987951807228916,0.8847917276363282,0.22727272727272727,,,50,41,9
12,0.49861741425662204,0.4275561401556278,0.0487888058454826,0.4842137396335602,0.18808210461304106,0.0,0.7436445711570444,0.8353340606799657,0.4065683245832733,0.0003868538112548212,0.050742994993925095,0.959716796875,0.48095399141311646,0.189283087849617,0.7772727272727272,0.59375,0.8507462686567164,0.6993865030674846,0.8859623451370598,0.22272727272727272,,,49,39,10
13,0.4944135572375922,0.4236136356304432,0.05183848732247435,0.4778303077508663,0.18416124428140707,0.0,0.7423378474697078,0.8355021276089681,0.40839723358443364,0.00041072557084182083,0.04380538687109947,0.9643460512161255,0.47453033924102783,0.19702765345573425,0.7818181818181819,0.6021505376344086,0.835820895522388,0.7,0.8866452053458199,0.21818181818181817,,,48,37,11
14,0.4913512437508024,0.42079704075024044,0.05513767185139245,0.4714401626381381,0.18004300162709994,0.0,0.7453076740318365,0.8349936672586983,0.40690165853073385,0.0004061599445713941,0.0384577177464962,0.9677890539169312,0.4682186543941498,0.20462490618228912,0.7909090909090909,0.6153846153846154,0.835820895522388,0.7088607594936709,0.8863525509706369,0.20909090909090908,,,46,35,11
15,0.4887867199963537,0.4184776673029209,0.05852987360337685,0.46486398680456753,0.1758336209017655,0.0,0.745664053219292,0.83520149964071,0.407236039500563,0.0004062073808042975,0.03347637131810188,0.9706116318702698,0.46135222911834717,0.21236968040466309,0.8045454545454546,0.6363636363636364,0.835820895522388,0.7225806451612903,0.8887913374304945,0.19545454545454546,,,43,32,11
