run=weak-q_lq_0p4_ls_0p05_lb_0p2 mode=weak-q noise=0.20 train=4200 valid=600 test=1200
epoch=1 loss_total=0.797122 loss_rec=0.725360 valid_auc=0.596518 valid_rmse=0.499483 q_change=2 q_delta=0.044518 q_grad=0.000070
epoch=2 loss_total=0.773494 loss_rec=0.703046 valid_auc=0.615592 valid_rmse=0.497731 q_change=9 q_delta=0.059807 q_grad=0.000103
epoch=3 loss_total=0.761743 loss_rec=0.691266 valid_auc=0.639838 valid_rmse=0.493393 q_change=14 q_delta=0.070026 q_grad=0.000161
epoch=4 loss_total=0.740705 loss_rec=0.669659 valid_auc=0.660636 valid_rmse=0.484250 q_change=20 q_delta=0.082131 q_grad=0.000279
epoch=5 loss_total=0.716963 loss_rec=0.644887 valid_auc=0.669063 valid_rmse=0.478517 q_change=36 q_delta=0.095995 q_grad=0.000518
epoch=6 loss_total=0.699127 loss_rec=0.626474 valid_auc=0.673906 valid_rmse=0.476752 q_change=34 q_delta=0.103033 q_grad=0.000737
epoch=7 loss_total=0.690368 loss_rec=0.617810 valid_auc=0.676239 valid_rmse=0.476930 q_change=29 q_delta=0.106720 q_grad=0.000786
epoch=8 loss_total=0.688386 loss_rec=0.615875 valid_auc=0.674911 valid_rmse=0.477542 q_change=27 q_delta=0.110597 q_grad=0.000851
epoch=9 loss_total=0.684797 loss_rec=0.612384 valid_auc=0.677533 valid_rmse=0.476147 q_change=25 q_delta=0.114841 q_grad=0.000867
epoch=10 loss_total=0.689723 loss_rec=0.617419 valid_auc=0.676563 valid_rmse=0.477414 q_change=23 q_delta=0.119760 q_grad=0.000844
epoch=11 loss_total=0.689084 loss_rec=0.616773 valid_auc=0.676507 valid_rmse=0.476247 q_change=22 q_delta=0.123849 q_grad=0.000893
epoch=12 loss_total=0.682660 loss_rec=0.610395 valid_auc=0.676071 valid_rmse=0.477747 q_change=21 q_delta=0.127923 q_grad=0.000902
epoch=13 loss_total=0.679900 loss_rec=0.607707 valid_auc=0.676261 valid_rmse=0.476327 q_change=21 q_delta=0.132848 q_grad=0.000864
epoch=14 loss_total=0.681572 loss_rec=0.609357 valid_auc=0.675603 valid_rmse=0.478430 q_change=20 q_delta=0.137799 q_grad=0.000909
epoch=15 loss_total=0.678694 loss_rec=0.606411 valid_auc=0.677054 valid_rmse=0.476933 q_change=20 q_delta=0.142914 q_grad=0.000907
epoch=16 loss_total=0.681782 loss_rec=0.609427 valid_auc=0.676674 valid_rmse=0.476900 q_change=20 q_delta=0.147868 q_grad=0.000979
epoch=17 loss_total=0.677167 loss_rec=0.604805 valid_auc=0.676674 valid_rmse=0.476828 q_change=17 q_delta=0.151969 q_grad=0.000918
epoch=18 loss_total=0.673818 loss_rec=0.601407 valid_auc=0.676629 valid_rmse=0.477582 q_change=17 q_delta=0.156335 q_grad=0.000936
epoch=19 loss_total=0.673373 loss_rec=0.600902 valid_auc=0.676596 valid_rmse=0.477681 q_change=17 q_delta=0.161396 q_grad=0.000968
epoch=20 loss_total=0.672226 loss_rec=0.599663 valid_auc=0.678594 valid_rmse=0.476558 q_change=16 q_delta=0.166178 q_grad=0.001006
epoch=21 loss_total=0.668402 loss_rec=0.595720 valid_auc=0.680134 valid_rmse=0.476925 q_change=16 q_delta=0.171336 q_grad=0.000962
epoch=22 loss_total=0.666638 loss_rec=0.593858 valid_auc=0.678884 valid_rmse=0.477236 q_change=17 q_delta=0.176423 q_grad=0.001028
epoch=23 loss_total=0.665642 loss_rec=0.592733 valid_auc=0.678895 valid_rmse=0.477142 q_change=16 q_delta=0.181538 q_grad=0.000998
epoch=24 loss_total=0.661196 loss_rec=0.588165 valid_auc=0.679051 valid_rmse=0.477598 q_change=16 q_delta=0.186769 q_grad=0.001023
epoch=25 loss_total=0.660394 loss_rec=0.587209 valid_auc=0.679487 valid_rmse=0.477582 q_change=16 q_delta=0.192162 q_grad=0.001075
epoch=26 loss_total=0.657514 loss_rec=0.584167 valid_auc=0.680335 valid_rmse=0.477879 q_change=16 q_delta=0.197179 q_grad=0.001044
epoch=27 loss_total=0.656214 loss_rec=0.582700 valid_auc=0.680960 valid_rmse=0.478484 q_change=17 q_delta=0.202455 q_grad=0.001063
epoch=28 loss_total=0.658940 loss_rec=0.585246 valid_auc=0.680703 valid_rmse=0.478312 q_change=17 q_delta=0.207950 q_grad=0.001109
epoch=29 loss_total=0.651984 loss_rec=0.578107 valid_auc=0.683728 valid_rmse=0.477050 q_change=16 q_delta=0.213301 q_grad=0.001100
epoch=30 loss_total=0.649397 loss_rec=0.575307 valid_auc=0.685078 valid_rmse=0.478624 q_change=15 q_delta=0.218532 q_grad=0.001132
epoch=31 loss_total=0.645852 loss_rec=0.571562 valid_auc=0.684375 valid_rmse=0.478043 q_change=15 q_delta=0.223316 q_grad=0.001126
epoch=32 loss_total=0.645207 loss_rec=0.570682 valid_auc=0.687310 valid_rmse=0.476760 q_change=16 q_delta=0.229206 q_grad=0.001154
epoch=33 loss_total=0.642073 loss_rec=0.567323 valid_auc=0.686417 valid_rmse=0.475941 q_change=15 q_delta=0.234743 q_grad=0.001178
epoch=34 loss_total=0.641673 loss_rec=0.566711 valid_auc=0.685290 valid_rmse=0.476464 q_change=14 q_delta=0.239697 q_grad=0.001148
epoch=35 loss_total=0.641365 loss_rec=0.566179 valid_auc=0.686763 valid_rmse=0.475663 q_change=14 q_delta=0.244827 q_grad=0.001164
epoch=36 loss_total=0.634401 loss_rec=0.558938 valid_auc=0.688103 valid_rmse=0.476752 q_change=14 q_delta=0.249743 q_grad=0.001196
epoch=37 loss_total=0.630839 loss_rec=0.555110 valid_auc=0.688990 valid_rmse=0.477605 q_change=14 q_delta=0.254525 q_grad=0.001194
epoch=38 loss_total=0.625688 loss_rec=0.549712 valid_auc=0.688136 valid_rmse=0.478639 q_change=15 q_delta=0.259517 q_grad=0.001233
epoch=39 loss_total=0.624834 loss_rec=0.548616 valid_auc=0.687623 valid_rmse=0.477659 q_change=15 q_delta=0.264160 q_grad=0.001232
epoch=40 loss_total=0.621873 loss_rec=0.545400 valid_auc=0.688002 valid_rmse=0.478365 q_change=15 q_delta=0.268926 q_grad=0.001228
epoch=41 loss_total=0.616256 loss_rec=0.539526 valid_auc=0.688627 valid_rmse=0.479640 q_change=15 q_delta=0.273479 q_grad=0.001227
epoch=42 loss_total=0.618434 loss_rec=0.541431 valid_auc=0.687165 valid_rmse=0.478865 q_change=16 q_delta=0.278207 q_grad=0.001316
epoch=43 loss_total=0.612533 loss_rec=0.535290 valid_auc=0.688538 valid_rmse=0.479592 q_change=15 q_delta=0.282417 q_grad=0.001272
epoch=44 loss_total=0.610079 loss_rec=0.532585 valid_auc=0.688583 valid_rmse=0.479012 q_change=15 q_delta=0.286503 q_grad=0.001274
