epoch,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,valid_acc,valid_auc,valid_rmse,q_logits_grad_abs_mean,q_soft_min,q_soft_max,q_soft_mean,q_soft_delta_from_init,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0
1,0.7002237685795488,0.7002113297067839,0.0012439454421347552,0.48828965939324476,0.24690268882389727,0.0,0.5564267046804466,0.7106794855316643,0.4904812559578341,7.324190796523532e-05,0.3663846254348755,0.630273699760437,0.4992808401584625,0.06453875452280045,0.4954545454545455,0.33076923076923076,0.6417910447761194,0.4365482233502538,0.7537801190127793,0.5045454545454545,,,111,87,24
2,0.632900066416839,0.632766565372204,0.01335035537465893,0.5117157214674456,0.23676128120257936,0.0,0.7191732002851033,0.8066188867548507,0.4350009401807558,0.000256863762152879,0.2602542042732239,0.7250120043754578,0.5232406854629517,0.15275421738624573,0.42272727272727273,0.2916666666666667,0.6268656716417911,0.3981042654028436,0.6691054531265244,0.5772727272727273,,,127,102,25
3,0.4982788814552899,0.4979600490167223,0.0318830660383763,0.5267013989645859,0.21982555630905876,0.0,0.7476835352815395,0.8292798204877102,0.41234093266234345,0.00037349005338157816,0.19160261750221252,0.7965222001075745,0.5265492796897888,0.17223583161830902,0.42272727272727273,0.2945205479452055,0.6417910447761194,0.40375586854460094,0.6324261047702663,0.5772727272727273,,,127,103,24
4,0.46672732717004317,0.46638661828534356,0.03407092276832153,0.524346951780648,0.2175690714141418,0.0,0.7486338797814208,0.8325716910226016,0.4100072444247307,0.00032153431299054223,0.16780471801757812,0.8209542036056519,0.5222349762916565,0.16766370832920074,0.42272727272727273,0.2945205479452055,0.6417910447761194,0.40375586854460094,0.6359379572724613,0.5772727272727273,,,127,103,24
5,0.45707746363919355,0.4567397375558985,0.03377247036531054,0.5205522508456789,0.21753835215650755,0.0,0.7494654312188168,0.8341703422790641,0.40865813229165737,0.0003163723113488984,0.15461121499538422,0.8343680500984192,0.5186030864715576,0.16523201763629913,0.41818181818181815,0.2925170068027211,0.6417910447761194,0.40186915887850466,0.6418885962345137,0.5818181818181818,,,128,104,24
6,0.4524120554841798,0.4520762860774994,0.03357706238226644,0.5169784282815868,0.21741807794776455,0.0,0.7479211214065099,0.8346306609881639,0.4082171743803604,0.0003263805764586793,0.14614041149616241,0.8422605991363525,0.5156496167182922,0.16249655187129974,0.42272727272727273,0.2945205479452055,0.6417910447761194,0.40375586854460094,0.6455955516534971,0.5772727272727273,,,127,103,24
7,0.4468201784224346,0.44648202123313113,0.03381585991331216,0.5144280400769464,0.21692645858074056,0.0,0.7462580185317177,0.8348358633042684,0.4077323358795421,0.00034197571171560036,0.1385706216096878,0.8465331196784973,0.513332188129425,0.16111062467098236,0.4409090909090909,0.3028169014084507,0.6417910447761194,0.41148325358851673,0.6454004487367087,0.5590909090909091,,,123,99,24
8,0.444728366773704,0.4443875838970316,0.03407815143722912,0.512383062264015,0.21637237945507312,0.0,0.7470895699691138,0.8356786279014772,0.4071161650847928,0.0003295934198078988,0.13278193771839142,0.850280225276947,0.5112320184707642,0.16081883013248444,0.45454545454545453,0.30935251798561153,0.6417910447761194,0.4174757281553398,0.6443273826943713,0.5454545454545454,,,120,96,24
9,0.44154205815545444,0.44119323687306766,0.03488219066940505,0.5105535223566252,0.21531016302519831,0.0,0.7464956046566881,0.8357571868266174,0.40617945976624015,0.0003556095084761558,0.1278282254934311,0.852512538433075,0.5091903209686279,0.16138361394405365,0.4727272727272727,0.31851851851851853,0.6417910447761194,0.42574257425742573,0.6434494195688226,0.5272727272727272,,,116,92,24
10,0.4397003589005306,0.4393415096504935,0.03588468176794463,0.5083424017347139,0.2139900416649621,0.0,0.7454264670943217,0.8353064449879406,0.4054526514641622,0.0003477178640956669,0.12405192852020264,0.8620573878288269,0.5073177218437195,0.16154293715953827,0.4954545454545455,0.328125,0.6268656716417911,0.4307692307692308,0.645498000195103,0.5045454545454545,,,111,86,25
