epoch,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,valid_acc,valid_auc,valid_rmse,q_logits_grad_abs_mean,q_soft_min,q_soft_max,q_soft_mean,q_soft_delta_from_init,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0
1,0.7763367356925175,0.7029808996052578,0.0011742104843565043,0.47303515313000516,0.2441280288942929,0.0,0.5564267046804466,0.6978240950171914,0.4926005024262169,6.918900249604184e-05,0.3671340048313141,0.6309479475021362,0.4717808663845062,0.05587548762559891,0.9090909090909091,0.8405797101449275,0.8656716417910447,0.8529411764705882,0.9773680616525217,0.09090909090909091,,,20,11,9
2,0.7183363396545936,0.64741853496124,0.010718675406553364,0.4783507092245694,0.23281975707103467,0.0,0.7286766452839154,0.8184275396259452,0.43851219524676227,0.0002363188477516062,0.26346927881240845,0.7299420833587646,0.4878283441066742,0.13547995686531067,0.6545454545454545,0.45871559633027525,0.746268656716418,0.5681818181818182,0.8665496049165935,0.34545454545454546,,,76,59,17
3,0.563219403398448,0.4956847583425456,0.027535786306292845,0.49639065717828684,0.2159368776041886,0.0,0.7494654312188168,0.8330568524194548,0.40904858156359686,0.00037328443557208663,0.19863657653331757,0.8037043809890747,0.5020421743392944,0.16175393760204315,0.65,0.45689655172413796,0.7910447761194029,0.5792349726775956,0.8414788801092576,0.35,,,77,63,14
4,0.5262456762379614,0.46018174650340243,0.0339275653763064,0.502202950674912,0.20890390487580462,0.0,0.7478023283440247,0.8335655986464537,0.4092817647568543,0.0003570566229333555,0.15832656621932983,0.8387917876243591,0.5015847086906433,0.17222954332828522,0.6590909090909091,0.4649122807017544,0.7910447761194029,0.585635359116022,0.841283777192469,0.3409090909090909,,,75,61,14
5,0.5165082529701036,0.4516853428092496,0.0386202919842868,0.5010694984732003,0.203202940780541,0.0,0.747208363031599,0.8340985872200751,0.4088013798258407,0.0003418480148960451,0.13287727534770966,0.868081271648407,0.49994292855262756,0.1837514340877533,0.6681818181818182,0.4732142857142857,0.7910447761194029,0.5921787709497207,0.8446005267778753,0.33181818181818185,,,73,59,14
6,0.5086603904592579,0.4451664953396238,0.04372789974099603,0.4984089007665371,0.19707032678456143,0.0,0.748039914468995,0.8344493579666069,0.40828365525139815,0.00034488067342016587,0.11383884400129318,0.8925480842590332,0.49684977531433105,0.19357822835445404,0.6863636363636364,0.4909090909090909,0.8059701492537313,0.6101694915254238,0.8471368646961273,0.31363636363636366,,,69,56,13
7,0.5043607708708994,0.44225770235061646,0.04916774359499586,0.49509406860532434,0.19062095829125109,0.0,0.7450700879068662,0.8345878938294993,0.40825687940495536,0.0003422960194413839,0.09882449358701706,0.9114779829978943,0.49340763688087463,0.20459316670894623,0.6863636363636364,0.4909090909090909,0.8059701492537313,0.6101694915254238,0.8497707540727735,0.31363636363636366,,,69,56,13
8,0.4962896401512212,0.4356008814326648,0.0547770019620657,0.4916436353634144,0.18403685940750714,0.0,0.7460204324067474,0.8350516144716746,0.40808447851225893,0.00033206582031260917,0.0861702710390091,0.9257311224937439,0.4896048903465271,0.21733036637306213,0.6909090909090909,0.4954128440366973,0.8059701492537313,0.6136363636363636,0.8511364744902936,0.3090909090909091,,,68,55,13
9,0.49025950657910317,0.4310615622791751,0.060832087207457114,0.4876700495851451,0.1770491212092597,0.0,0.7463768115942029,0.835247983196852,0.4074258668369891,0.0003281326681989695,0.07609351724386215,0.9370172023773193,0.4852004945278168,0.22949524223804474,0.6909090909090909,0.4954128440366973,0.8059701492537313,0.6136363636363636,0.8515266803238709,0.3090909090909091,,,68,55,13
10,0.4851105845180051,0.4274113003549905,0.06700257186231942,0.48308381849321824,0.16999675641799794,0.0,0.7466143977191732,0.8346545316950386,0.40699026013193146,0.00032364989200342,0.06813613325357437,0.9463256597518921,0.48086628317832947,0.24044135212898254,0.7136363636363636,0.5192307692307693,0.8059701492537313,0.631578947368421,0.8527948492829968,0.2863636363636364,,,63,50,13
