epoch,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,valid_acc,valid_auc,valid_rmse,q_logits_grad_abs_mean,q_soft_min,q_soft_max,q_soft_mean,q_soft_delta_from_init,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0
1,0.9647125663428471,0.7228994482550127,0.0013091007019679951,0.4551080609190053,0.24406878958488332,0.0,0.5564267046804466,0.6432191240554062,0.49644284009768624,0.00014776890773269958,0.3699914813041687,0.6142562031745911,0.4296039342880249,0.057511914521455765,0.9454545454545454,0.9661016949152542,0.8507462686567164,0.9047619047619048,0.9780509218612818,0.05454545454545454,0.0,0.0,9,0,9
2,0.9232255559543083,0.6892463575149405,0.007488904797857435,0.40905182474646073,0.23385360502991184,0.0,0.5564267046804466,0.7491861089524243,0.4917382656382113,0.0001307665204813961,0.2858368456363678,0.6900267004966736,0.39059364795684814,0.10222910344600677,0.9045454545454545,0.9791666666666666,0.7014925373134329,0.8173913043478261,0.9828309433226027,0.09545454545454546,0.0,0.5,20,0,20
3,0.8670653485018631,0.6384205859282921,0.01852461766323139,0.38361758404764634,0.219329123353136,0.0,0.7462580185317177,0.8289651273843833,0.42870154297746643,0.0002129079364059525,0.19984105229377747,0.7999973297119141,0.38470104336738586,0.14663439989089966,0.8954545454545455,0.9583333333333334,0.6865671641791045,0.8,0.9202029070334601,0.10454545454545454,0.0,0.5,22,1,21
4,0.7245613182413166,0.49755463620712015,0.031729797126147256,0.3862013791141839,0.20375337271854796,0.0,0.7451888809693514,0.8352257133996597,0.4069923115520632,0.0003067393800251764,0.15355689823627472,0.849269688129425,0.38267266750335693,0.179782897233963,0.8772727272727273,0.8703703703703703,0.7014925373134329,0.7768595041322314,0.9025460930640913,0.12272727272727273,0.0,0.5,26,6,20
5,0.6841950406288279,0.46041989275093737,0.04184542159582007,0.37621522412217895,0.19084661119970783,0.0,0.7451888809693514,0.8344308903299109,0.4086246413749756,0.0003621914792316163,0.1339905858039856,0.8625917434692383,0.3680741488933563,0.20541392266750336,0.8772727272727273,0.8571428571428571,0.7164179104477612,0.7804878048780488,0.9231294507852892,0.12272727272727273,0.0,0.0,24,6,18
6,0.6645056975298914,0.4443914885150975,0.05288925387992941,0.3599650942046067,0.1772578612997614,0.0,0.7437633642195296,0.8342886380695408,0.40872822885198695,0.00037737344020319266,0.12010364234447479,0.870074987411499,0.35167720913887024,0.2284822165966034,0.8909090909090909,0.9056603773584906,0.7164179104477612,0.8,0.9358111403765486,0.10909090909090909,0.0,0.0,21,3,18
7,0.6515392167814846,0.4346734865986068,0.06352224791872091,0.3444942230808324,0.16449813287833642,0.0,0.7388928486576384,0.8336149981452318,0.410260900901112,0.00039526085662334385,0.09781346470117569,0.9020718336105347,0.3376089036464691,0.2480134814977646,0.8954545454545455,0.9230769230769231,0.7164179104477612,0.8067226890756303,0.9422495366305725,0.10454545454545454,0.0,0.0,20,2,18
8,0.6383555377351826,0.42427718331073894,0.0731869378480418,0.3313471268990944,0.15299261412743864,0.0,0.7397244000950345,0.8334965308287178,0.41085712273572994,0.00040529667979893115,0.07798879593610764,0.9243496656417847,0.32487621903419495,0.26589250564575195,0.8909090909090909,0.9215686274509803,0.7014925373134329,0.7966101694915254,0.9458589405911618,0.10909090909090909,0.0,0.0,21,2,19
9,0.6277738645158965,0.41609777253249597,0.08237232306394084,0.3193163378485318,0.14230823748070617,0.0,0.740199572344975,0.8327799236320341,0.41180789898010745,0.0004323641714391074,0.061832934617996216,0.9405550360679626,0.3132321834564209,0.2809675335884094,0.8954545454545455,0.94,0.7014925373134329,0.8034188034188035,0.9491756901765682,0.10454545454545454,0.0,0.0,20,1,19
10,0.6165060976455952,0.40696416230037297,0.09084499999880791,0.308183484036347,0.13255948701809192,0.0,0.7372297457828463,0.8305340760486988,0.41264604159854634,0.00043303576841998586,0.049896240234375,0.953178346157074,0.30264824628829956,0.293702632188797,0.8954545454545455,0.94,0.7014925373134329,0.8034188034188035,0.9500536533021169,0.10454545454545454,0.0,0.0,20,1,19
