epoch,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,valid_acc,valid_auc,valid_rmse,q_logits_grad_abs_mean,q_soft_min,q_soft_max,q_soft_mean,q_soft_delta_from_init,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0
1,1.0129766710873307,0.7266633048139769,0.0014995205266712156,0.44717318025128594,0.244598887860775,0.0,0.5564267046804466,0.6424528600708883,0.49452115205960073,0.00024045916732826173,0.3741946220397949,0.5872549414634705,0.41555243730545044,0.06533665955066681,0.7636363636363637,1.0,0.22388059701492538,0.36585365853658536,1.0,0.23636363636363636,,,52,0,52
2,0.9527062167381418,0.6797536786260276,0.009276199074269369,0.3920150789721259,0.23391069035077916,0.0,0.5781658351152292,0.7970551380738862,0.4780821249707972,0.00024667981829381837,0.29100844264030457,0.6920683979988098,0.3723037838935852,0.11633267998695374,0.8045454545454546,1.0,0.3582089552238806,0.5274725274725275,0.9791239879036191,0.19545454545454546,,,43,0,43
3,0.8383326437966577,0.5726237887966221,0.02088725921730029,0.3650783793679599,0.21997919704379706,0.0,0.7510097410311238,0.8383024616959487,0.40556332542387624,0.0003605831528869297,0.2062978297472,0.7833337187767029,0.3592507839202881,0.14735554158687592,0.8227272727272728,0.9117647058823529,0.4626865671641791,0.6138613861386139,0.8047019802946053,0.17727272727272728,,,39,3,36
4,0.7394333779811859,0.4788255825124938,0.03059746604412794,0.34806652315731706,0.20814564695646023,0.0,0.7489902589688762,0.8373631279396703,0.4055415438845722,0.0004325365388749874,0.1759367138147354,0.8107369542121887,0.3360207974910736,0.17206469178199768,0.8409090909090909,0.9210526315789473,0.5223880597014925,0.6666666666666666,0.8500634084479564,0.1590909090909091,,,35,3,32
5,0.7119914550205757,0.457987232968725,0.04050014733240522,0.3249874582578396,0.1957582566758682,0.0,0.7475647422190544,0.8361755674195668,0.4067497002749637,0.0005173193313912006,0.1587349772453308,0.8171795010566711,0.31360751390457153,0.19959071278572083,0.8409090909090909,0.9210526315789473,0.5223880597014925,0.6666666666666666,0.8877182713881573,0.1590909090909091,,,35,3,32
6,0.6949185112427021,0.44695020081668063,0.051650363566546606,0.30365746802297133,0.1823956506519482,0.0,0.7459016393442623,0.8357985817769823,0.40733650818692224,0.0005330795613880237,0.12576067447662354,0.8223446607589722,0.2939748466014862,0.2228688895702362,0.8318181818181818,0.9166666666666666,0.4925373134328358,0.6407766990291263,0.9025460930640913,0.16818181818181818,,,37,3,34
7,0.6814016514811022,0.4385136057590616,0.06238004950613811,0.2856490966574899,0.16981773695041394,0.0,0.743288191969589,0.8352004704844855,0.4085805718244135,0.0005684321237414883,0.09812497347593307,0.870868980884552,0.27779319882392883,0.2429511696100235,0.8363636363636363,0.9696969696969697,0.47761194029850745,0.64,0.904399570773583,0.16363636363636364,,,36,1,35
8,0.672047186514427,0.43342358490516397,0.07233242716254859,0.2707752379877814,0.15825326201216927,0.0,0.7419814682822523,0.8350476979604868,0.4084824881320088,0.0005896913278085211,0.07777167111635208,0.904084324836731,0.2639218270778656,0.26074448227882385,0.8409090909090909,1.0,0.47761194029850745,0.6464646464646465,0.9023509901473028,0.1590909090909091,,,35,0,35
9,0.6606504485524934,0.4256667484497202,0.08171472724141746,0.2579416201032441,0.14752948592449056,0.0,0.7413875029698266,0.8346940684466647,0.4098382634137465,0.0006200129784450963,0.06228247284889221,0.927668571472168,0.2516138255596161,0.276815801858902,0.8363636363636363,1.0,0.4626865671641791,0.6326530612244898,0.9017656813969369,0.16363636363636364,,,36,0,36
