epoch,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,valid_acc,valid_auc,valid_rmse,q_logits_grad_abs_mean,q_soft_min,q_soft_max,q_soft_mean,q_soft_delta_from_init,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0
1,0.7082958735268692,0.7082958735268692,0.0,0.3136363625526428,0.0,0.0,0.5564267046804466,0.6806379865221701,0.49159606910570286,,0.0,1.0,0.3136363625526428,0.0,0.9090909090909091,0.8405797101449275,0.8656716417910447,0.8529411764705882,0.8968881084772217,0.09090909090909091,0.0,0.0,0,0,0
2,0.6529420018196106,0.6529420018196106,0.0,0.3136363625526428,0.0,0.0,0.6745070087906866,0.7447206858571521,0.4600598525850003,,0.0,1.0,0.3136363625526428,0.0,0.9090909090909091,0.8405797101449275,0.8656716417910447,0.8529411764705882,0.8968881084772217,0.09090909090909091,0.0,0.0,0,0,0
3,0.5386953359020168,0.5386953359020168,0.0,0.3136363625526428,0.0,0.0,0.7253504395343312,0.8102680746133689,0.41929816780212487,,0.0,1.0,0.3136363625526428,0.0,0.9090909090909091,0.8405797101449275,0.8656716417910447,0.8529411764705882,0.8968881084772217,0.09090909090909091,0.0,0.0,0,0,0
4,0.4426039143882949,0.4426039143882949,0.0,0.3136363625526428,0.0,0.0,0.72832026609646,0.8120231290282891,0.422174927100599,,0.0,1.0,0.3136363625526428,0.0,0.9090909090909091,0.8405797101449275,0.8656716417910447,0.8529411764705882,0.8968881084772217,0.09090909090909091,0.0,0.0,0,0,0
5,0.4136947285512398,0.4136947285512398,0.0,0.3136363625526428,0.0,0.0,0.7284390591589451,0.8097824558137492,0.42528246795020097,,0.0,1.0,0.3136363625526428,0.0,0.9090909090909091,0.8405797101449275,0.8656716417910447,0.8529411764705882,0.8968881084772217,0.09090909090909091,0.0,0.0,0,0,0
6,0.39769684754568957,0.39769684754568957,0.0,0.3136363625526428,0.0,0.0,0.7265383701591827,0.8092909479535114,0.42719558140997904,,0.0,1.0,0.3136363625526428,0.0,0.9090909090909091,0.8405797101449275,0.8656716417910447,0.8529411764705882,0.8968881084772217,0.09090909090909091,0.0,0.0,0,0,0
7,0.3904273612745877,0.3904273612745877,0.0,0.3136363625526428,0.0,0.0,0.7233309574720836,0.8085785717324175,0.42996122716611135,,0.0,1.0,0.3136363625526428,0.0,0.9090909090909091,0.8405797101449275,0.8656716417910447,0.8529411764705882,0.8968881084772217,0.09090909090909091,0.0,0.0,0,0,0
8,0.3758438599520716,0.3758438599520716,0.0,0.3136363625526428,0.0,0.0,0.722855785222143,0.8087455237421768,0.43182189973263313,,0.0,1.0,0.3136363625526428,0.0,0.9090909090909091,0.8405797101449275,0.8656716417910447,0.8529411764705882,0.8968881084772217,0.09090909090909091,0.0,0.0,0,0,0
9,0.36589254901326934,0.36589254901326934,0.0,0.3136363625526428,0.0,0.0,0.7216678545972915,0.8078221704950516,0.4336088865070731,,0.0,1.0,0.3136363625526428,0.0,0.9090909090909091,0.8405797101449275,0.8656716417910447,0.8529411764705882,0.8968881084772217,0.09090909090909091,0.0,0.0,0,0,0
10,0.3566270660737465,0.3566270660737465,0.0,0.3136363625526428,0.0,0.0,0.7215490615348064,0.8073372663872544,0.4350536431700822,,0.0,1.0,0.3136363625526428,0.0,0.9090909090909091,0.8405797101449275,0.8656716417910447,0.8529411764705882,0.8968881084772217,0.09090909090909091,0.0,0.0,0,0,0
