epoch,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,valid_acc,valid_auc,valid_rmse,q_logits_grad_abs_mean,q_soft_min,q_soft_max,q_soft_mean,q_soft_delta_from_init,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0
1,0.9118958711624146,0.7256556162328431,0.0020390886204564376,0.43466021165703284,0.24344519593498923,0.0,0.5066666666666667,0.5879073660714286,0.4997472892168586,0.0003950516009795,0.36919721961021423,0.47411224246025085,0.3956361711025238,0.07811382412910461,0.7666666666666667,0.0,0.0,0.0,0.9506987577639752,0.23333333333333334,0.0,1.0,57,0,57
2,0.863069595712604,0.7058455537665974,0.013073052858200037,0.36119462369066296,0.2287776404709527,0.0,0.54,0.5958928571428571,0.4992570598720017,0.00035041793925109124,0.2973540723323822,0.4092220664024353,0.32787787914276123,0.14587214589118958,0.7666666666666667,0.0,0.0,0.0,0.953416149068323,0.23333333333333334,0.0,1.0,57,0,57
3,0.8329717842015353,0.6997174665783391,0.03077107123240377,0.2994150690960162,0.20822364362803372,0.0,0.5866666666666667,0.6115290178571429,0.49834867208736644,0.0003149053866791567,0.2364974021911621,0.35829031467437744,0.27209213376045227,0.20165790617465973,0.7666666666666667,0.0,0.0,0.0,0.9474961180124223,0.23333333333333334,0.0,1.0,57,0,57
4,0.8070521941690734,0.6930539996335001,0.05097478797489947,0.24902725648699384,0.18579632247036154,0.0,0.6,0.6348772321428571,0.497387368737912,0.0002840055464978584,0.18719200789928436,0.31887924671173096,0.2275102585554123,0.24623970687389374,0.7666666666666667,0.0,0.0,0.0,0.9430318322981366,0.23333333333333334,0.0,1.0,57,0,57
5,0.7913162256732131,0.6919113551125382,0.07007550132094008,0.2103626863522963,0.16504493446061105,0.0,0.585,0.6564174107142858,0.4948743637944307,0.00027579190976790744,0.14767877757549286,0.2980048358440399,0.19417448341846466,0.27957549691200256,0.7666666666666667,0.0,0.0,0.0,0.9200310559006212,0.23333333333333334,0.0,1.0,57,0,57
6,0.773181803298719,0.6843009952342871,0.08613036087516582,0.1821935192653627,0.14780734231074652,0.0,0.625,0.6668415178571429,0.4918672594480282,0.00029731377920446295,0.11694549769163132,0.3107442557811737,0.17122164368629456,0.30252838134765625,0.7666666666666667,0.0,0.0,0.0,0.859375,0.23333333333333334,0.0,1.0,57,0,57
7,0.7510101731979486,0.6690618711890597,0.09802362966266545,0.1634714975953102,0.13514670977989832,0.0034684861434057398,0.6233333333333333,0.6649441964285714,0.4856145938106256,0.00038129197271314985,0.09201696515083313,0.36669644713401794,0.15704411268234253,0.3167058825492859,0.7666666666666667,0.0,0.0,0.0,0.7940605590062112,0.23333333333333334,0.0,1.0,57,0,57
8,0.7326115478168834,0.6546743765021815,0.10575095394795592,0.15253734882130768,0.1269426103116888,0.0251718408033026,0.625,0.6647433035714285,0.48096703121561607,0.0005748658577706947,0.07169252634048462,0.42002245783805847,0.14825791120529175,0.32549208402633667,0.7666666666666667,0.0,0.0,0.0,0.7686335403726707,0.23333333333333334,0.0,1.0,57,0,57
9,0.7203469384800304,0.645437091588974,0.11146504048145178,0.14430278539657593,0.12084459016720454,0.045671959379405686,0.63,0.6725669642857143,0.47678975041137184,0.0007566285578033069,0.060385361313819885,0.43440890312194824,0.14034445583820343,0.3334055542945862,0.7666666666666667,0.0,0.0,0.0,0.7766886645962733,0.23333333333333334,0.0,1.0,57,0,57
10,0.7195288331219645,0.6473587453365326,0.11638005247170274,0.136891324411739,0.115511038651069,0.06106506265474088,0.6333333333333333,0.6731361607142857,0.47717602710827167,0.0008521798899340811,0.05450836569070816,0.4345892071723938,0.13437733054161072,0.3393726348876953,0.7666666666666667,0.0,0.0,0.0,0.7850349378881987,0.23333333333333334,0.0,1.0,57,0,57
11,0.7145576793136019,0.6442342147682653,0.11973686369531082,0.13189420781352304,0.11184182537324501,0.07282963530583815,0.645,0.6746205357142857,0.475914072034203,0.000989319871278536,0.04953904449939728,0.4377758800983429,0.1293717920780182,0.34437820315361023,0.7666666666666667,0.0,0.0,0.0,0.795516304347826,0.23333333333333334,0.0,1.0,57,0,57
12,0.7039797044161594,0.6352749746857267,0.1227304848531882,0.1275044907674645,0.10859768239386154,0.08357052798524048,0.645,0.6774441964285715,0.4764905631993735,0.0010822849263521757,0.04765850678086281,0.4404447078704834,0.12587705254554749,0.34787291288375854,0.7666666666666667,0.0,0.0,0.0,0.8057065217391304,0.23333333333333334,0.0,1.0,57,0,57
13,0.699448489781582,0.6320210334026453,0.12503569516720195,0.1240567344833504,0.10602379183877599,0.09019922679572394,0.6433333333333333,0.6795982142857142,0.47420753777536995,0.001136136070161945,0.04370327666401863,0.4406041204929352,0.1225263774394989,0.3512236177921295,0.7666666666666667,0.0,0.0,0.0,0.8136645962732919,0.23333333333333334,0.0,1.0,57,0,57
14,0.698091551209941,0.6315769408688401,0.12680429197622067,0.12157989519112038,0.10404442984497908,0.09715338785088423,0.6416666666666667,0.6786718749999999,0.4756155369775803,0.001268817708037342,0.04274333268404007,0.44770723581314087,0.12072690576314926,0.35302308201789856,0.7666666666666667,0.0,0.0,0.0,0.8206521739130435,0.23333333333333334,0.0,1.0,57,0,57
15,0.6944427932753707,0.628636739470742,0.12825369134996878,0.11965212632309306,0.10239663178270514,0.10428473105033238,0.6516666666666666,0.6793861607142857,0.474047540885526,0.001362842445924991,0.04251457378268242,0.44640249013900757,0.118582583963871,0.3551673889160156,0.7666666666666667,0.0,0.0,0.0,0.82618400621118,0.23333333333333334,0.0,1.0,57,0,57
16,0.6948734756672021,0.629627444527366,0.12946624579754742,0.11812786114486781,0.10096529081012263,0.10981450545968431,0.66,0.6816183035714286,0.47396747208578166,0.001500217938993239,0.04026612639427185,0.45697221159935,0.11747629195451736,0.35629579424858093,0.7666666666666667,0.0,0.0,0.0,0.8311335403726707,0.23333333333333334,0.0,1.0,57,0,57
17,0.6916278113018383,0.6268781279072617,0.1305806040763855,0.11677070560328888,0.0996668151382244,0.11406860161911357,0.6466666666666666,0.6811495535714286,0.4739721922651348,0.0014651171778413382,0.03968559205532074,0.5357644557952881,0.11629636585712433,0.3574536442756653,0.7708333333333334,1.0,0.017857142857142856,0.03508771929824561,0.8377329192546584,0.22916666666666666,0.0,1.0,56,0,56
18,0.6849975116325148,0.6205841718298016,0.13156018496462793,0.11583221263506195,0.09848856621167877,0.11865994627728607,0.65,0.682109375,0.4737522450185131,0.0015200191754212772,0.03882797062397003,0.6267529129981995,0.11526373028755188,0.3591258227825165,0.7708333333333334,1.0,0.017857142857142856,0.03508771929824561,0.8418090062111802,0.22916666666666666,0.0,1.0,56,0,56
19,0.6837983989354336,0.6198676341410839,0.1328524010199489,0.11448938343109506,0.09699526756550327,0.1269567060199651,0.6516666666666666,0.6819252232142857,0.4744747664919523,0.0016391833619722588,0.03615878149867058,0.6906841993331909,0.11408724635839462,0.36083513498306274,0.7708333333333334,1.0,0.017857142857142856,0.03508771929824561,0.8434588509316772,0.22916666666666666,0.0,1.0,56,0,56
20,0.6813753138888966,0.6177236979657953,0.13372733918103305,0.11370480105732426,0.09593911231918768,0.1305929742979281,0.655,0.6847656249999999,0.47282267285858265,0.0017281296102076092,0.0336405374109745,0.7455704212188721,0.11306559294462204,0.3623141646385193,0.7708333333333334,1.0,0.017857142857142856,0.03508771929824561,0.8480201863354038,0.22916666666666666,0.0,1.0,56,0,56
21,0.677317474827622,0.6140151430260051,0.1348312987071095,0.11271804684039319,0.09463960858005466,0.1368917418700276,0.6533333333333333,0.6856696428571429,0.47428330797421875,0.001655589468128076,0.031645435839891434,0.7887143492698669,0.11246398091316223,0.3632752597332001,0.7708333333333334,1.0,0.017857142857142856,0.03508771929824561,0.8500582298136645,0.22916666666666666,0.0,1.0,56,0,56
22,0.6750114271135041,0.6119658829587878,0.13566223035256067,0.11199804813121304,0.09360212471449014,0.13992274913823965,0.645,0.6855691964285713,0.4735925708365748,0.001804742395920171,0.029477158561348915,0.8255305290222168,0.11174095422029495,0.3643051087856293,0.7708333333333334,1.0,0.017857142857142856,0.03508771929824561,0.8546195652173914,0.22916666666666666,0.0,1.0,56,0,56
23,0.672593995477214,0.609848492976391,0.13673670160951037,0.11113633565378911,0.0923458460831281,0.149997047402642,0.6616666666666666,0.6841071428571428,0.47347453755582075,0.0017767915533940222,0.027307331562042236,0.8496596217155457,0.11060133576393127,0.3656458258628845,0.775,1.0,0.03571428571428571,0.06896551724137931,0.8567546583850932,0.225,0.0,1.0,55,0,55
24,0.6679312957055641,0.6054829575798728,0.1376935322627877,0.11029904956618945,0.09118735587055032,0.1553073405767932,0.6516666666666666,0.6829241071428572,0.47439261485795525,0.0017993233367716048,0.02442982792854309,0.8688626289367676,0.10977821052074432,0.3668142855167389,0.775,1.0,0.03571428571428571,0.06896551724137931,0.8576281055900621,0.225,0.0,1.0,55,0,55
25,0.6693500786116628,0.607251172264417,0.13881993406649792,0.10930998307285887,0.08985849616653992,0.16336385612234924,0.6566666666666666,0.6836049107142856,0.4743350159427836,0.001916547161244759,0.02285591885447502,0.8868464827537537,0.10903049260377884,0.36792507767677307,0.775,1.0,0.03571428571428571,0.06896551724137931,0.858501552795031,0.225,0.0,1.0,55,0,55
26,0.667128296512546,0.605304112037023,0.13985153129606537,0.10851589906396288,0.08865350857377052,0.17134690713701825,0.6533333333333333,0.6853683035714286,0.47476762905852526,0.001894392942741626,0.0208137147128582,0.8986525535583496,0.10822778195142746,0.3690606653690338,0.775,1.0,0.03571428571428571,0.06896551724137931,0.8587927018633541,0.225,0.0,1.0,55,0,55
27,0.6641055363597292,0.6025270783539974,0.14082550212289346,0.10780342374787186,0.08749075019449899,0.17817211670405936,0.6383333333333333,0.6855691964285715,0.4752728618844826,0.0018660026958748472,0.019245145842432976,0.9104998111724854,0.10757113993167877,0.3700055480003357,0.7791666666666667,1.0,0.05357142857142857,0.1016949152542373,0.859375,0.22083333333333333,0.0,1.0,54,0,54
28,0.6668681854551489,0.6055925506533999,0.141791394488378,0.10694773664528673,0.08634808320890773,0.1845531240105629,0.65,0.6858482142857142,0.4746708957619857,0.0019356941691402233,0.0181028600782156,0.9182823896408081,0.10657213628292084,0.3711632192134857,0.7833333333333333,1.0,0.07142857142857142,0.13333333333333333,0.8593750000000001,0.21666666666666667,0.0,1.0,53,0,53
29,0.6610366647893732,0.60006798397411,0.14280805917400302,0.10607269936890314,0.085175835160595,0.19035062848618536,0.6533333333333333,0.6876116071428571,0.4737531247148422,0.001954251489333921,0.01664670929312706,0.9267600774765015,0.10580506175756454,0.3722742795944214,0.7833333333333333,1.0,0.07142857142857142,0.13333333333333333,0.86034549689441,0.21666666666666667,0.0,1.0,53,0,53
30,0.6606307625770569,0.5998723570144537,0.1436942806749633,0.10545664224209207,0.08412640203129161,0.1956786558483586,0.6483333333333333,0.6903236607142857,0.4744073568891092,0.0019227287566261084,0.015431874431669712,0.9330765008926392,0.10536514967679977,0.3732258081436157,0.7875,1.0,0.08928571428571429,0.16393442622950818,0.858889751552795,0.2125,0.0,1.0,52,0,52
31,0.6570436313296809,0.5964537633187843,0.1445626738396558,0.10494521937587044,0.08311043386206482,0.20165232117428925,0.645,0.6890178571428571,0.47382377896350614,0.001955016209235923,0.014560962095856667,0.9383125305175781,0.10472573339939117,0.374311625957489,0.7875,1.0,0.08928571428571429,0.16393442622950818,0.859083850931677,0.2125,0.0,1.0,52,0,52
