epoch,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,valid_acc,valid_auc,valid_rmse,q_logits_grad_abs_mean,q_soft_min,q_soft_max,q_soft_mean,q_soft_delta_from_init,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0
1,0.9016446142361082,0.7388649798672775,0.0015743605137827374,0.44618525587279223,0.2446170986212533,0.0,0.5564267046804466,0.6024668817526942,0.4955049055574178,0.00023449800084626046,0.372722327709198,0.49906352162361145,0.41175031661987305,0.06870424747467041,0.6954545454545454,0.0,0.0,0.0,1.0,0.30454545454545456,,,67,0,67
2,0.8389884367071349,0.6918622841095102,0.010514215501988756,0.38042791187763214,0.23329715302278256,0.0,0.5564267046804466,0.7119007795057946,0.4913414669791614,0.00023929777721762015,0.2944653332233429,0.5328219532966614,0.34990233182907104,0.13055221736431122,0.7,1.0,0.014925373134328358,0.029411764705882353,0.995805287289045,0.3,,,66,0,66
3,0.7770893542930998,0.6435500814996916,0.02478126998476941,0.3294452454509406,0.21724029938722478,0.0,0.7466143977191732,0.8303515723448798,0.4334457832042712,0.00027616447914624587,0.20660948753356934,0.6698588728904724,0.3175455927848816,0.16683512926101685,0.7136363636363636,0.75,0.08955223880597014,0.16,0.8686957370012682,0.2863636363636364,,,63,2,61
4,0.627513882415048,0.500219673945986,0.035784792026569104,0.3107488797656421,0.2052198237386243,0.0,0.748039914468995,0.8393612347496201,0.4034592449404558,0.0003665700586962289,0.15515318512916565,0.7455071210861206,0.2985081672668457,0.1910579800605774,0.7045454545454546,0.6,0.08955223880597014,0.15584415584415584,0.815822846551556,0.29545454545454547,,,65,4,61
5,0.5826960802078247,0.46319609469380874,0.046939011534740185,0.28459897585983934,0.19295429849419102,0.0,0.7481587075314802,0.8376857398283917,0.40489077655204075,0.00047382529311139007,0.13465958833694458,0.7627276182174683,0.2704915404319763,0.21832716464996338,0.7090909090909091,0.6666666666666666,0.08955223880597014,0.15789473684210525,0.7915325334113745,0.2909090909090909,,,64,3,61
6,0.5651541434485337,0.45390684851284685,0.059919783460169004,0.2578188011358524,0.17897184604200825,0.0,0.7486338797814208,0.8377740757376648,0.40496671108415416,0.0005216622686993074,0.10473234206438065,0.7726113796234131,0.24567677080631256,0.2433076649904251,0.7136363636363636,0.75,0.08955223880597014,0.16,0.7497805092186128,0.2863636363636364,,,63,2,61
7,0.5519313216209412,0.448003817221214,0.07259402424097061,0.23522668357553153,0.16540918858914538,0.0,0.7475647422190544,0.8375727041697293,0.40545562491934223,0.0005643665635002905,0.08395987749099731,0.7769268155097961,0.2254280149936676,0.2641459107398987,0.7227272727272728,0.8,0.11940298507462686,0.2077922077922078,0.7152472929470296,0.2772727272727273,,,61,2,59
8,0.5405211130092884,0.4426695493788555,0.08399843450250297,0.21747159649585857,0.1531913398668684,0.0,0.7461392254692326,0.8375963461752208,0.4056192951799472,0.0005760455237107415,0.06926894932985306,0.785042405128479,0.2096814066171646,0.28186169266700745,0.7272727272727273,0.8181818181818182,0.13432835820895522,0.23076923076923078,0.6901765681396937,0.2727272727272727,,,60,2,58
9,0.5284873889438038,0.435798324387649,0.09438886467752786,0.20318848434193382,0.14204161074654809,0.0,0.7434069850320741,0.8373985766540712,0.4066727563296043,0.0006216178911111863,0.058222007006406784,0.7924904227256775,0.19638510048389435,0.29756733775138855,0.740909090909091,0.8571428571428571,0.1791044776119403,0.2962962962962963,0.6719344454199591,0.2590909090909091,,,57,2,55
10,0.5193163845045813,0.4312090128660202,0.10405919264102804,0.19111703541772118,0.13159346452047085,0.0,0.7469707769066286,0.8359152480701033,0.40582591877374036,0.0006309745071560208,0.04973124712705612,0.8064112663269043,0.18583671748638153,0.31104645133018494,0.7454545454545455,0.8666666666666667,0.19402985074626866,0.3170731707317073,0.6581796897863623,0.2545454545454545,,,56,2,54
