run=weak-q_lq_0p5_ls_0p1_lb_0p4 mode=weak-q noise=0.20 train=4200 valid=600 test=1200
epoch=1 loss_total=0.867878 loss_rec=0.725530 valid_auc=0.592578 valid_rmse=0.499626 q_change=32 q_delta=0.064071 q_grad=0.000118
epoch=2 loss_total=0.840797 loss_rec=0.704562 valid_auc=0.611105 valid_rmse=0.498483 q_change=41 q_delta=0.104968 q_grad=0.000125
epoch=3 loss_total=0.828190 loss_rec=0.695423 valid_auc=0.639665 valid_rmse=0.495698 q_change=37 q_delta=0.130797 q_grad=0.000157
epoch=4 loss_total=0.811414 loss_rec=0.680568 valid_auc=0.663917 valid_rmse=0.489505 q_change=33 q_delta=0.147300 q_grad=0.000230
epoch=5 loss_total=0.790561 loss_rec=0.660078 valid_auc=0.670446 valid_rmse=0.479828 q_change=27 q_delta=0.155018 q_grad=0.000419
epoch=6 loss_total=0.764275 loss_rec=0.633633 valid_auc=0.675703 valid_rmse=0.475555 q_change=21 q_delta=0.161852 q_grad=0.000693
epoch=7 loss_total=0.749441 loss_rec=0.619140 valid_auc=0.681708 valid_rmse=0.474800 q_change=20 q_delta=0.169245 q_grad=0.000823
epoch=8 loss_total=0.744388 loss_rec=0.614532 valid_auc=0.680681 valid_rmse=0.475487 q_change=18 q_delta=0.177539 q_grad=0.000938
epoch=9 loss_total=0.738095 loss_rec=0.608707 valid_auc=0.683728 valid_rmse=0.474100 q_change=17 q_delta=0.186282 q_grad=0.000983
epoch=10 loss_total=0.741153 loss_rec=0.612339 valid_auc=0.683080 valid_rmse=0.475725 q_change=17 q_delta=0.194674 q_grad=0.000974
epoch=11 loss_total=0.738466 loss_rec=0.610025 valid_auc=0.683270 valid_rmse=0.474424 q_change=15 q_delta=0.202828 q_grad=0.001036
epoch=12 loss_total=0.729130 loss_rec=0.601099 valid_auc=0.682891 valid_rmse=0.475930 q_change=14 q_delta=0.210417 q_grad=0.001052
epoch=13 loss_total=0.724600 loss_rec=0.597023 valid_auc=0.683181 valid_rmse=0.474871 q_change=15 q_delta=0.219052 q_grad=0.001034
epoch=14 loss_total=0.723864 loss_rec=0.596683 valid_auc=0.682734 valid_rmse=0.476486 q_change=15 q_delta=0.226617 q_grad=0.001080
epoch=15 loss_total=0.718055 loss_rec=0.591198 valid_auc=0.684632 valid_rmse=0.475566 q_change=15 q_delta=0.234255 q_grad=0.001092
epoch=16 loss_total=0.718578 loss_rec=0.592042 valid_auc=0.685658 valid_rmse=0.475638 q_change=14 q_delta=0.241708 q_grad=0.001187
epoch=17 loss_total=0.711776 loss_rec=0.585582 valid_auc=0.685078 valid_rmse=0.475811 q_change=14 q_delta=0.248826 q_grad=0.001122
epoch=18 loss_total=0.704535 loss_rec=0.578638 valid_auc=0.685625 valid_rmse=0.476044 q_change=14 q_delta=0.255576 q_grad=0.001161
epoch=19 loss_total=0.701501 loss_rec=0.575940 valid_auc=0.687109 valid_rmse=0.476598 q_change=14 q_delta=0.262227 q_grad=0.001207
epoch=20 loss_total=0.696736 loss_rec=0.571447 valid_auc=0.688750 valid_rmse=0.475530 q_change=14 q_delta=0.269143 q_grad=0.001285
epoch=21 loss_total=0.689056 loss_rec=0.564045 valid_auc=0.690223 valid_rmse=0.476036 q_change=14 q_delta=0.275366 q_grad=0.001239
epoch=22 loss_total=0.684191 loss_rec=0.559460 valid_auc=0.690223 valid_rmse=0.476480 q_change=15 q_delta=0.281330 q_grad=0.001332
epoch=23 loss_total=0.679272 loss_rec=0.554789 valid_auc=0.688259 valid_rmse=0.477543 q_change=14 q_delta=0.287081 q_grad=0.001306
epoch=24 loss_total=0.670066 loss_rec=0.545833 valid_auc=0.688940 valid_rmse=0.478554 q_change=15 q_delta=0.292790 q_grad=0.001345
epoch=25 loss_total=0.666411 loss_rec=0.542407 valid_auc=0.691222 valid_rmse=0.478784 q_change=15 q_delta=0.298275 q_grad=0.001432
epoch=26 loss_total=0.661129 loss_rec=0.537342 valid_auc=0.690346 valid_rmse=0.479325 q_change=15 q_delta=0.303139 q_grad=0.001384
epoch=27 loss_total=0.655966 loss_rec=0.532359 valid_auc=0.689174 valid_rmse=0.482428 q_change=15 q_delta=0.307987 q_grad=0.001406
epoch=28 loss_total=0.656701 loss_rec=0.533279 valid_auc=0.689252 valid_rmse=0.481358 q_change=16 q_delta=0.313036 q_grad=0.001491
epoch=29 loss_total=0.648734 loss_rec=0.525504 valid_auc=0.691060 valid_rmse=0.480949 q_change=16 q_delta=0.317105 q_grad=0.001440
epoch=30 loss_total=0.644549 loss_rec=0.521460 valid_auc=0.692556 valid_rmse=0.482348 q_change=16 q_delta=0.321194 q_grad=0.001499
epoch=31 loss_total=0.638173 loss_rec=0.515236 valid_auc=0.691451 valid_rmse=0.482785 q_change=18 q_delta=0.325024 q_grad=0.001466
epoch=32 loss_total=0.637325 loss_rec=0.514532 valid_auc=0.695246 valid_rmse=0.481865 q_change=17 q_delta=0.328666 q_grad=0.001487
epoch=33 loss_total=0.632339 loss_rec=0.509657 valid_auc=0.691116 valid_rmse=0.481793 q_change=17 q_delta=0.332059 q_grad=0.001478
epoch=34 loss_total=0.632919 loss_rec=0.510386 valid_auc=0.691272 valid_rmse=0.481304 q_change=17 q_delta=0.335007 q_grad=0.001447
epoch=35 loss_total=0.632815 loss_rec=0.510393 valid_auc=0.693951 valid_rmse=0.479789 q_change=17 q_delta=0.337960 q_grad=0.001465
epoch=36 loss_total=0.625195 loss_rec=0.502850 valid_auc=0.693025 valid_rmse=0.481212 q_change=17 q_delta=0.340647 q_grad=0.001476
epoch=37 loss_total=0.622426 loss_rec=0.500172 valid_auc=0.691964 valid_rmse=0.483237 q_change=16 q_delta=0.343215 q_grad=0.001448
epoch=38 loss_total=0.615237 loss_rec=0.493098 valid_auc=0.693326 valid_rmse=0.483467 q_change=16 q_delta=0.345619 q_grad=0.001478
epoch=39 loss_total=0.615801 loss_rec=0.493755 valid_auc=0.693025 valid_rmse=0.482541 q_change=15 q_delta=0.347869 q_grad=0.001452
epoch=40 loss_total=0.613482 loss_rec=0.491517 valid_auc=0.692589 valid_rmse=0.483189 q_change=17 q_delta=0.350023 q_grad=0.001453
epoch=41 loss_total=0.608308 loss_rec=0.486436 valid_auc=0.693795 valid_rmse=0.485656 q_change=17 q_delta=0.352080 q_grad=0.001430
epoch=42 loss_total=0.611181 loss_rec=0.489386 valid_auc=0.692913 valid_rmse=0.483633 q_change=16 q_delta=0.354109 q_grad=0.001524
epoch=43 loss_total=0.606591 loss_rec=0.484889 valid_auc=0.695379 valid_rmse=0.484219 q_change=17 q_delta=0.355978 q_grad=0.001485
epoch=44 loss_total=0.601630 loss_rec=0.480006 valid_auc=0.694554 valid_rmse=0.483101 q_change=16 q_delta=0.357630 q_grad=0.001454
epoch=45 loss_total=0.600224 loss_rec=0.478680 valid_auc=0.693504 valid_rmse=0.487143 q_change=16 q_delta=0.359056 q_grad=0.001467
epoch=46 loss_total=0.599068 loss_rec=0.477591 valid_auc=0.697176 valid_rmse=0.482787 q_change=16 q_delta=0.360843 q_grad=0.001484
epoch=47 loss_total=0.596776 loss_rec=0.475384 valid_auc=0.695792 valid_rmse=0.484825 q_change=16 q_delta=0.362341 q_grad=0.001441
epoch=48 loss_total=0.597210 loss_rec=0.475885 valid_auc=0.696484 valid_rmse=0.483298 q_change=16 q_delta=0.363600 q_grad=0.001487
epoch=49 loss_total=0.591290 loss_rec=0.470027 valid_auc=0.695580 valid_rmse=0.482574 q_change=16 q_delta=0.364986 q_grad=0.001437
epoch=50 loss_total=0.587498 loss_rec=0.466290 valid_auc=0.695569 valid_rmse=0.487000 q_change=16 q_delta=0.366461 q_grad=0.001438
epoch=51 loss_total=0.588560 loss_rec=0.467432 valid_auc=0.697366 valid_rmse=0.485671 q_change=16 q_delta=0.367691 q_grad=0.001483
epoch=52 loss_total=0.588608 loss_rec=0.467542 valid_auc=0.694258 valid_rmse=0.485339 q_change=16 q_delta=0.369173 q_grad=0.001477
epoch=53 loss_total=0.590577 loss_rec=0.469567 valid_auc=0.694375 valid_rmse=0.484582 q_change=16 q_delta=0.370294 q_grad=0.001452
epoch=54 loss_total=0.586295 loss_rec=0.465339 valid_auc=0.693237 valid_rmse=0.485748 q_change=18 q_delta=0.371729 q_grad=0.001490
epoch=55 loss_total=0.580737 loss_rec=0.459837 valid_auc=0.698783 valid_rmse=0.482161 q_change=19 q_delta=0.372795 q_grad=0.001431
epoch=56 loss_total=0.578353 loss_rec=0.457510 valid_auc=0.696094 valid_rmse=0.485363 q_change=19 q_delta=0.373980 q_grad=0.001400
epoch=57 loss_total=0.579807 loss_rec=0.459005 valid_auc=0.694554 valid_rmse=0.485736 q_change=19 q_delta=0.375241 q_grad=0.001524
epoch=58 loss_total=0.574246 loss_rec=0.453495 valid_auc=0.695145 valid_rmse=0.485944 q_change=19 q_delta=0.376325 q_grad=0.001453
epoch=59 loss_total=0.571024 loss_rec=0.450329 valid_auc=0.697924 valid_rmse=0.483964 q_change=19 q_delta=0.377293 q_grad=0.001410
epoch=60 loss_total=0.576379 loss_rec=0.455731 valid_auc=0.696975 valid_rmse=0.485143 q_change=19 q_delta=0.378272 q_grad=0.001449
epoch=61 loss_total=0.573739 loss_rec=0.453128 valid_auc=0.695379 valid_rmse=0.483831 q_change=19 q_delta=0.379118 q_grad=0.001464
epoch=62 loss_total=0.569194 loss_rec=0.448635 valid_auc=0.698371 valid_rmse=0.484342 q_change=19 q_delta=0.380129 q_grad=0.001387
epoch=63 loss_total=0.569870 loss_rec=0.449350 valid_auc=0.696830 valid_rmse=0.485417 q_change=19 q_delta=0.380890 q_grad=0.001456
epoch=64 loss_total=0.571328 loss_rec=0.450836 valid_auc=0.698281 valid_rmse=0.485764 q_change=20 q_delta=0.381629 q_grad=0.001455
epoch=65 loss_total=0.568965 loss_rec=0.448518 valid_auc=0.694922 valid_rmse=0.485807 q_change=20 q_delta=0.382653 q_grad=0.001377
epoch=66 loss_total=0.566876 loss_rec=0.446471 valid_auc=0.695301 valid_rmse=0.486174 q_change=20 q_delta=0.383337 q_grad=0.001451
epoch=67 loss_total=0.568180 loss_rec=0.447815 valid_auc=0.695993 valid_rmse=0.485736 q_change=20 q_delta=0.383998 q_grad=0.001440
epoch=68 loss_total=0.563563 loss_rec=0.443232 valid_auc=0.697254 valid_rmse=0.485696 q_change=20 q_delta=0.384635 q_grad=0.001416
epoch=69 loss_total=0.562626 loss_rec=0.442323 valid_auc=0.696518 valid_rmse=0.490968 q_change=20 q_delta=0.385300 q_grad=0.001414
epoch=70 loss_total=0.558405 loss_rec=0.438127 valid_auc=0.695893 valid_rmse=0.485256 q_change=20 q_delta=0.386010 q_grad=0.001436
epoch=71 loss_total=0.558744 loss_rec=0.438526 valid_auc=0.698549 valid_rmse=0.484561 q_change=20 q_delta=0.386576 q_grad=0.001384
epoch=72 loss_total=0.560092 loss_rec=0.439904 valid_auc=0.697545 valid_rmse=0.486364 q_change=20 q_delta=0.387215 q_grad=0.001437
epoch=73 loss_total=0.554618 loss_rec=0.434465 valid_auc=0.695848 valid_rmse=0.487736 q_change=20 q_delta=0.387940 q_grad=0.001445
epoch=74 loss_total=0.560879 loss_rec=0.440764 valid_auc=0.695413 valid_rmse=0.486910 q_change=20 q_delta=0.388310 q_grad=0.001398
epoch=75 loss_total=0.557835 loss_rec=0.437752 valid_auc=0.694408 valid_rmse=0.490966 q_change=20 q_delta=0.388555 q_grad=0.001429
Early stopping at epoch 75; best_epoch=55.
Saved run to C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p4\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p1_lb_0p4
Final metrics: q_hat_f1=0.765957 response_auc=0.684387 mastery_pearson=0.567156
